#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         147   -0.371935   -0.329082  0.00376935
         148   -0.371979   -0.329371  0.00375501
         149   -0.371995   -0.329657  0.00374069
         150   -0.371989    -0.32994  0.00372638
         151   -0.371951   -0.330218  0.00371207
         152   -0.371878   -0.330492  0.00369776
         153   -0.371772   -0.330762  0.00368342
         154   -0.371631   -0.331027  0.00366905
         155   -0.371446   -0.331288  0.00365463
         156   -0.371219   -0.331544  0.00364016
         157   -0.370941   -0.331795  0.00362561
         158   -0.370616   -0.332041  0.00361098
         159   -0.370238   -0.332281  0.00359625
         160   -0.369796   -0.332515  0.00358141
         161   -0.369299   -0.332744  0.00356644
         162   -0.368735   -0.332966  0.00355134
         163   -0.368107   -0.333181  0.00353609
         164   -0.367409    -0.33339  0.00352069
         165   -0.366638   -0.333592  0.00350511
         166   -0.365788   -0.333786  0.00348936
         167    -0.36486   -0.333972  0.00347342
         168   -0.363858    -0.33415   0.0034573
         169   -0.362765   -0.334319  0.00344098
         170   -0.361587   -0.334479  0.00342448
         171   -0.360328    -0.33463  0.00340779
         172   -0.358984   -0.334772  0.00339091
         173   -0.357545   -0.334904  0.00337387
         174   -0.356024   -0.335025  0.00335666
         175    -0.35442   -0.335136  0.00333931
         176   -0.352739   -0.335236  0.00332183
         177   -0.350972   -0.335325  0.00330426
         178   -0.349133   -0.335402   0.0032866
         179   -0.347233   -0.335469  0.00326891
         180   -0.345272   -0.335523   0.0032512
         181   -0.343265   -0.335566  0.00323352
         182   -0.341219   -0.335597   0.0032159
         183   -0.339146   -0.335616  0.00319839
         184   -0.337058   -0.335624  0.00318101
         185   -0.334966    -0.33562  0.00316382
         186   -0.332893   -0.335606  0.00314684
         187   -0.330852    -0.33558  0.00313012
         188   -0.328856   -0.335545  0.00311367
         189   -0.326921   -0.335499  0.00309753
         190   -0.325063   -0.335444  0.00308172
         191   -0.323304   -0.335381  0.00306624
         192   -0.321651   -0.335309   0.0030511
         193   -0.320119    -0.33523  0.00303631
         194   -0.318723   -0.335145  0.00302185
         195   -0.317471   -0.335055  0.00300771
         196   -0.316358   -0.334959  0.00299388
         197   -0.315403    -0.33486  0.00298033
         198   -0.314603   -0.334758  0.00296703
         199   -0.313959   -0.334653  0.00295396
         200   -0.313462   -0.334547  0.00294109
         201   -0.313109    -0.33444  0.00292839
         202   -0.312888   -0.334334  0.00291584
         203   -0.312789   -0.334228   0.0029034
         204   -0.312795   -0.334123  0.00289107
         205   -0.312892   -0.334019  0.00287882
         206   -0.313066   -0.333917  0.00286665
         207   -0.313297   -0.333818  0.00285453
         208   -0.313574    -0.33372  0.00284246
         209   -0.313875   -0.333625  0.00283045
         210   -0.314184   -0.333533  0.00281848
         211    -0.31449   -0.333443  0.00280657
         212   -0.314777   -0.333355  0.00279471
         213   -0.315033   -0.333269  0.00278291
         214   -0.315251   -0.333184  0.00277118
         215   -0.315422   -0.333102  0.00275953
         216   -0.315546    -0.33302  0.00274795
         217   -0.315613    -0.33294  0.00273645
         218   -0.315627   -0.332861  0.00272505
         219   -0.315589   -0.332782  0.00271375
         220   -0.315505   -0.332703  0.00270255
         221   -0.315377   -0.332625  0.00269146
         222   -0.315209   -0.332547  0.00268048
         223   -0.315019   -0.332468  0.00266961
         224    -0.31481   -0.332389  0.00265886
         225   -0.314598    -0.33231  0.00264822
         226   -0.314398   -0.332231  0.00263768
         227   -0.314214   -0.332151  0.00262726
         228    -0.31406   -0.332072  0.00261693
         229   -0.313947   -0.331993   0.0026067
         230   -0.313882   -0.331914  0.00259656
         231   -0.313885   -0.331836  0.00258649
         232   -0.313959   -0.331759  0.00257649
         233   -0.314094   -0.331683  0.00256655
         234   -0.314308   -0.331609  0.00255665
         235   -0.314613   -0.331537  0.00254679
         236      -0.315   -0.331467  0.00253697
         237   -0.315458   -0.331399  0.00252716
         238      -0.316   -0.331334  0.00251737
         239   -0.316615   -0.331273  0.00250759
         240   -0.317296   -0.331215  0.00249782
         241   -0.318039    -0.33116  0.00248805
         242   -0.318837   -0.331109  0.00247829
         243   -0.319678   -0.331062  0.00246854
         244   -0.320559   -0.331019   0.0024588
         245   -0.321462    -0.33098  0.00244907
         246    -0.32238   -0.330945  0.00243937
         247   -0.323304   -0.330914  0.00242969
         248   -0.324219   -0.330887  0.00242004
         249   -0.325125   -0.330864  0.00241043
         250   -0.326003   -0.330844  0.00240087
         251   -0.326851   -0.330828  0.00239136
         252    -0.32766   -0.330816   0.0023819
         253   -0.328427   -0.330806   0.0023725
         254   -0.329147     -0.3308  0.00236317
         255    -0.32981   -0.330796  0.00235391
         256   -0.330416   -0.330795  0.00234471
         257   -0.330961   -0.330795  0.00233559
         258    -0.33145   -0.330798  0.00232654
         259   -0.331877   -0.330802  0.00231756
         260   -0.332242   -0.330807  0.00230865
         261   -0.332543   -0.330814  0.00229982
         262   -0.332786   -0.330822  0.00229105
         263   -0.332975    -0.33083  0.00228235
         264   -0.333102   -0.330838  0.00227372
         265   -0.333177   -0.330847  0.00226516
         266   -0.333201   -0.330856  0.00225666
         267   -0.333173   -0.330865  0.00224823
         268   -0.333101   -0.330873  0.00223985
         269   -0.332989   -0.330881  0.00223154
         270    -0.33284   -0.330888  0.00222329
         271   -0.332653   -0.330895  0.00221509
         272   -0.332436     -0.3309  0.00220696
         273   -0.332192   -0.330905  0.00219888
         274   -0.331925   -0.330909  0.00219086
         275   -0.331645   -0.330912  0.00218289
         276   -0.331343   -0.330913  0.00217498
         277   -0.331028   -0.330914  0.00216713
         278   -0.330704   -0.330913  0.00215934
         279   -0.330371   -0.330911   0.0021516
         280   -0.330036   -0.330908  0.00214392
         281   -0.329703   -0.330903  0.00213629
         282   -0.329374   -0.330898  0.00212872
         283   -0.329052   -0.330891  0.00212121
         284   -0.328733   -0.330884  0.00211375
         285   -0.328424   -0.330875  0.00210636
         286    -0.32813   -0.330866  0.00209901
         287   -0.327851   -0.330855  0.00209172
         288   -0.327586   -0.330844  0.00208449
         289   -0.327343   -0.330832  0.00207732
         290   -0.327115   -0.330819  0.00207019
         291   -0.326907   -0.330805  0.00206312
         292   -0.326716   -0.330791   0.0020561
         293   -0.326547   -0.330777  0.00204914
         294   -0.326398   -0.330762  0.00204222
         295    -0.32627   -0.330747  0.00203535
         296   -0.326163   -0.330731  0.00202854
         297   -0.326081   -0.330716  0.00202177
         298   -0.326021     -0.3307  0.00201504
         299    -0.32598   -0.330684  0.00200837
         300   -0.325966   -0.330668  0.00200173
         301    -0.32597   -0.330653  0.00199515
         302   -0.325995   -0.330637   0.0019886
         303   -0.326038   -0.330622  0.00198209
         304   -0.326101   -0.330607  0.00197563
         305   -0.326176   -0.330593   0.0019692
         306   -0.326275   -0.330579  0.00196282
         307   -0.326386   -0.330565  0.00195647
         308   -0.326509   -0.330552  0.00195017
         309   -0.326646   -0.330539   0.0019439
         310   -0.326794   -0.330527  0.00193766
         311   -0.326951   -0.330516  0.00193147
         312   -0.327117   -0.330505  0.00192531
         313   -0.327284   -0.330494  0.00191918
         314   -0.327465   -0.330485   0.0019131
         315   -0.327642   -0.330476  0.00190704
         316   -0.327817   -0.330467  0.00190103
         317   -0.327989    -0.33046  0.00189505
         318   -0.328157   -0.330452   0.0018891
         319   -0.328318   -0.330446  0.00188319
         320   -0.328471   -0.330439  0.00187732
         321   -0.328616   -0.330434  0.00187148
         322   -0.328741   -0.330428  0.00186567
         323   -0.328855   -0.330424   0.0018599
         324   -0.328954   -0.330419  0.00185417
         325    -0.32904   -0.330415  0.00184847
         326   -0.329103   -0.330411   0.0018428
         327   -0.329143   -0.330407  0.00183717
         328   -0.329156   -0.330403  0.00183157
         329   -0.329148   -0.330399  0.00182601
         330   -0.329117   -0.330395  0.00182048
         331   -0.329055   -0.330391  0.00181498
         332   -0.328962   -0.330387  0.00180952
         333   -0.328845   -0.330382  0.00180409
         334   -0.328692   -0.330377   0.0017987
         335   -0.328518   -0.330372  0.00179334
         336   -0.328306   -0.330366  0.00178801
         337   -0.328062   -0.330359  0.00178272
         338   -0.327781   -0.330351  0.00177746
         339   -0.327476   -0.330343  0.00177224
         340   -0.327135   -0.330333  0.00176705
         341   -0.326764   -0.330323   0.0017619
         342   -0.326364   -0.330311  0.00175679
         343   -0.325933   -0.330298  0.00175171
         344   -0.325475   -0.330284  0.00174668
         345   -0.324988   -0.330269  0.00174168
         346    -0.32447   -0.330252  0.00173673
         347   -0.323932   -0.330234  0.00173182
         348   -0.323368   -0.330214  0.00172695
         349   -0.322779   -0.330193  0.00172214
         350   -0.322171    -0.33017  0.00171737
         351   -0.321545   -0.330146  0.00171265
         352   -0.320899   -0.330119  0.00170799
         353   -0.320243   -0.330091  0.00170338
         354   -0.319566   -0.330062  0.00169883
         355    -0.31889    -0.33003  0.00169433
         356   -0.318201   -0.329997   0.0016899
         357   -0.317511   -0.329962  0.00168553
         358   -0.316818   -0.329925  0.00168122
         359   -0.316123   -0.329887  0.00167697
         360   -0.315436   -0.329847   0.0016728
         361   -0.314753   -0.329805  0.00166869
         362   -0.314085   -0.329761  0.00166464
         363   -0.313431   -0.329716  0.00166066
         364   -0.312798    -0.32967  0.00165675
         365   -0.312184   -0.329622   0.0016529
         366     -0.3116   -0.329573  0.00164912
         367   -0.311052   -0.329522   0.0016454
         368   -0.310536   -0.329471  0.00164174
         369   -0.310063   -0.329418  0.00163813
         370   -0.309632   -0.329365  0.00163458
         371   -0.309254    -0.32931  0.00163107
         372    -0.30893   -0.329256   0.0016276
         373   -0.308666     -0.3292  0.00162418
         374   -0.308464   -0.329145  0.00162078
         375   -0.308326    -0.32909  0.00161741
         376   -0.308265   -0.329034  0.00161405
         377   -0.308276   -0.328979  0.00161071
         378   -0.308363   -0.328925  0.00160737
         379   -0.308538   -0.328871  0.00160403
         380   -0.308795   -0.328818  0.00160068
         381   -0.309133   -0.328766  0.00159731
         382   -0.309563   -0.328716  0.00159392
         383   -0.310079   -0.328667   0.0015905
         384   -0.310684    -0.32862  0.00158705
         385   -0.311378   -0.328576  0.00158356
         386   -0.312159   -0.328533  0.00158003
         387   -0.313023   -0.328493  0.00157645
         388   -0.313974   -0.328456  0.00157284
         389   -0.315003   -0.328421  0.00156917
         390   -0.316109    -0.32839  0.00156547
         391   -0.317289   -0.328361  0.00156172
         392    -0.31854   -0.328336  0.00155794
         393   -0.319857   -0.328315  0.00155412
         394   -0.321236   -0.328297  0.00155028
         395   -0.322661   -0.328282  0.00154642
         396    -0.32413   -0.328272  0.00154255
         397   -0.325643   -0.328265  0.00153868
         398   -0.327187   -0.328262  0.00153482
         399    -0.32876   -0.328264  0.00153097
         400    -0.33035   -0.328269  0.00152715
         401   -0.331954   -0.328278  0.00152337
         402   -0.333565   -0.328291  0.00151964
         403    -0.33518   -0.328308  0.00151597
         404   -0.336783   -0.328329  0.00151236
         405   -0.338375   -0.328354  0.00150883
         406   -0.339952   -0.328383  0.00150538
         407   -0.341506   -0.328415  0.00150203
         408   -0.343035   -0.328451  0.00149877
         409   -0.344528    -0.32849  0.00149562
         410   -0.345994   -0.328533  0.00149259
         411   -0.347413   -0.328579  0.00148966
         412   -0.348788   -0.328628  0.00148685
         413   -0.350117    -0.32868  0.00148416
         414     -0.3514   -0.328735  0.00148159
         415   -0.352626   -0.328792  0.00147914
         416   -0.353799   -0.328852  0.00147681
         417   -0.354918   -0.328915  0.00147459
         418   -0.355985    -0.32898  0.00147248
         419   -0.356993   -0.329046  0.00147048
         420   -0.357942   -0.329115  0.00146859
         421   -0.358837   -0.329186   0.0014668
         422   -0.359672   -0.329258   0.0014651
         423   -0.360452   -0.329332  0.00146349
         424   -0.361174   -0.329407  0.00146196
         425   -0.361833   -0.329483  0.00146051
         426   -0.362441   -0.329561  0.00145913
         427   -0.362996   -0.329639  0.00145782
         428   -0.363495   -0.329718  0.00145655
         429   -0.363939   -0.329798  0.00145534
         430   -0.364332   -0.329878  0.00145417
         431   -0.364677   -0.329959  0.00145304
         432   -0.364975    -0.33004  0.00145193
         433   -0.365225   -0.330121  0.00145085
         434   -0.365434   -0.330203  0.00144979
         435   -0.365596   -0.330284  0.00144874
         436   -0.365718   -0.330365  0.00144769
         437     -0.3658   -0.330446  0.00144665
         438   -0.365844   -0.330527   0.0014456
         439   -0.365847   -0.330608  0.00144454
         440   -0.365826   -0.330688  0.00144348
         441   -0.365767   -0.330767  0.00144239
         442   -0.365676   -0.330846  0.00144129
         443   -0.365559   -0.330924  0.00144017
         444   -0.365414   -0.331002  0.00143902
         445   -0.365246   -0.331079  0.00143784
         446   -0.365051   -0.331155  0.00143663
         447    -0.36484   -0.331231  0.00143539
         448   -0.364607   -0.331305  0.00143412
         449   -0.364353   -0.331379  0.00143281
         450   -0.364081   -0.331451  0.00143147
         451   -0.363794   -0.331523  0.00143009
         452    -0.36349   -0.331594  0.00142868
         453   -0.363177   -0.331664  0.00142722
         454   -0.362848   -0.331732  0.00142573
         455   -0.362509     -0.3318   0.0014242
         456   -0.362162   -0.331866  0.00142263
         457   -0.361805   -0.331932  0.00142103
         458   -0.361444   -0.331996  0.00141939
         459   -0.361073    -0.33206  0.00141771
         460     -0.3607   -0.332122  0.00141599
         461    -0.36032   -0.332183  0.00141424
         462   -0.359936   -0.332243  0.00141245
         463   -0.359556   -0.332302  0.00141063
         464    -0.35917    -0.33236  0.00140878
         465   -0.358785   -0.332417   0.0014069
         466   -0.358396   -0.332473  0.00140498
         467   -0.358009   -0.332527  0.00140304
         468   -0.357616   -0.332581  0.00140106
         469   -0.357225   -0.332634  0.00139906
         470   -0.356838   -0.332685  0.00139703
         471   -0.356452   -0.332736  0.00139498
         472   -0.356067   -0.332785   0.0013929
         473   -0.355685   -0.332833  0.00139079
         474   -0.355302   -0.332881  0.00138867
         475   -0.354926   -0.332927  0.00138652
         476   -0.354548   -0.332973  0.00138435
         477   -0.354174   -0.333017  0.00138216
         478   -0.353803   -0.333061  0.00137995
         479   -0.353433   -0.333103  0.00137773
         480   -0.353069   -0.333145  0.00137549
         481   -0.352704   -0.333185  0.00137323
         482   -0.352343   -0.333225  0.00137095
         483   -0.351984   -0.333264  0.00136866
         484   -0.351624   -0.333302  0.00136636
         485    -0.35126   -0.333339  0.00136405
         486   -0.350899   -0.333375  0.00136172
         487   -0.350538    -0.33341  0.00135938
         488   -0.350179   -0.333445  0.00135703
         489   -0.349814   -0.333478  0.00135466
         490    -0.34945   -0.333511  0.00135229
         491   -0.349089   -0.333542  0.00134991
         492   -0.348723   -0.333573  0.00134752
         493   -0.348356   -0.333603  0.00134512
         494   -0.347985   -0.333632  0.00134271
         495   -0.347606   -0.333661   0.0013403
         496   -0.347223   -0.333688  0.00133787
         497   -0.346831   -0.333714  0.00133544
         498   -0.346434    -0.33374    0.001333
         499   -0.346035   -0.333765  0.00133056
         500   -0.345625   -0.333788  0.00132811
         501   -0.345197   -0.333811  0.00132566
         502   -0.344765   -0.333833  0.00132319
         503   -0.344323   -0.333854  0.00132073
         504   -0.343873   -0.333874  0.00131826
         505    -0.34341   -0.333892  0.00131578
         506   -0.342938    -0.33391   0.0013133
         507   -0.342456   -0.333927  0.00131082
         508   -0.341962   -0.333943  0.00130834
         509   -0.341455   -0.333958  0.00130585
         510    -0.34094   -0.333971  0.00130336
         511   -0.340416   -0.333984  0.00130087
         512   -0.339879   -0.333996  0.00129838
         513   -0.339326   -0.334006  0.00129589
         514   -0.338769   -0.334015   0.0012934
         515   -0.338204   -0.334023  0.00129092
         516   -0.337634    -0.33403  0.00128843
         517   -0.337063   -0.334036  0.00128596
         518   -0.336483   -0.334041  0.00128348
         519   -0.335903   -0.334045  0.00128101
         520   -0.335324   -0.334047  0.00127855
         521   -0.334743   -0.334048   0.0012761
         522   -0.334162   -0.334049  0.00127365
         523   -0.333581   -0.334048  0.00127122
         524   -0.333014   -0.334046   0.0012688
         525   -0.332456   -0.334043  0.00126638
         526   -0.331907   -0.334039  0.00126398
         527   -0.331374   -0.334034  0.00126159
         528   -0.330854   -0.334028  0.00125922
         529   -0.330353   -0.334021  0.00125686
         530   -0.329871   -0.334013  0.00125451
         531   -0.329415   -0.334004  0.00125218
         532   -0.328985   -0.333995  0.00124986
         533   -0.328583   -0.333985  0.00124755
         534   -0.328214   -0.333974  0.00124527
         535   -0.327875   -0.333962  0.00124299
         536   -0.327573    -0.33395  0.00124073
         537   -0.327305   -0.333938  0.00123848
         538   -0.327078   -0.333925  0.00123624
         539   -0.326889   -0.333912  0.00123402
         540   -0.326745   -0.333899   0.0012318
         541   -0.326642   -0.333886   0.0012296
         542   -0.326582   -0.333872  0.00122741
         543   -0.326565   -0.333859  0.00122522
         544   -0.326591   -0.333845  0.00122304
         545   -0.326658   -0.333832  0.00122087
         546   -0.326773   -0.333819   0.0012187
         547   -0.326929   -0.333807  0.00121654
         548   -0.327131   -0.333794  0.00121438
         549   -0.327376   -0.333783  0.00121222
         550   -0.327666   -0.333772  0.00121007
         551   -0.327988   -0.333761  0.00120792
         552   -0.328352   -0.333751  0.00120577
         553   -0.328759   -0.333742  0.00120362
         554   -0.329198   -0.333734  0.00120148
         555   -0.329671   -0.333727  0.00119934
         556   -0.330177    -0.33372   0.0011972
         557   -0.330711   -0.333715  0.00119506
         558   -0.331269   -0.333711  0.00119292
         559   -0.331853   -0.333707   0.0011908
         560   -0.332459   -0.333705  0.00118867
         561   -0.333081   -0.333704  0.00118655
         562   -0.333724   -0.333704  0.00118444
         563   -0.334382   -0.333705  0.00118234
         564   -0.335048   -0.333707  0.00118024
         565   -0.335717   -0.333711  0.00117816
         566   -0.336395   -0.333716  0.00117609
         567   -0.337078   -0.333722  0.00117403
         568   -0.337763   -0.333729  0.00117198
         569   -0.338448   -0.333737  0.00116995
         570   -0.339129   -0.333747  0.00116794
         571   -0.339797   -0.333757  0.00116594
         572   -0.340462   -0.333769  0.00116396
         573   -0.341115   -0.333782    0.001162
         574   -0.341758   -0.333796  0.00116006
         575   -0.342391   -0.333811  0.00115814
         576   -0.343008   -0.333827  0.00115624
         577   -0.343609   -0.333843  0.00115436
         578   -0.344192   -0.333861   0.0011525
         579   -0.344756    -0.33388  0.00115066
         580   -0.345298     -0.3339  0.00114885
         581   -0.345819    -0.33392  0.00114705
         582   -0.346319   -0.333942  0.00114528
         583   -0.346796   -0.333964  0.00114353
         584   -0.347253   -0.333987   0.0011418
         585   -0.347684    -0.33401  0.00114009
         586   -0.348089   -0.334034  0.00113839
         587    -0.34847   -0.334059  0.00113672
         588   -0.348829   -0.334084  0.00113506
         589   -0.349167   -0.334109  0.00113343
         590    -0.34948   -0.334135   0.0011318
         591   -0.349766   -0.334162   0.0011302
         592   -0.350029   -0.334189  0.00112861
         593    -0.35027   -0.334216  0.00112703
         594   -0.350485   -0.334243  0.00112546
         595   -0.350678   -0.334271  0.00112391
         596   -0.350846   -0.334299  0.00112237
         597   -0.350996   -0.334326  0.00112084
         598   -0.351121   -0.334355  0.00111932
         599   -0.351222   -0.334383   0.0011178
         600   -0.351303   -0.334411  0.00111629
         601   -0.351358   -0.334439  0.00111479
         602   -0.351392   -0.334467   0.0011133
         603   -0.351408   -0.334495   0.0011118
         604   -0.351402   -0.334523  0.00111032
         605   -0.351379   -0.334551  0.00110883
         606   -0.351339   -0.334579  0.00110735
         607   -0.351278   -0.334606  0.00110586
         608   -0.351199   -0.334634  0.00110438
         609   -0.351103   -0.334661   0.0011029
         610   -0.350984   -0.334688  0.00110142
         611   -0.350854   -0.334714  0.00109993
         612   -0.350708    -0.33474  0.00109844
         613   -0.350548   -0.334766  0.00109696
         614   -0.350373   -0.334791  0.00109546
         615   -0.350181   -0.334816  0.00109397
         616   -0.349972   -0.334841  0.00109247
         617   -0.349749   -0.334865  0.00109096
         618   -0.349515   -0.334889  0.00108946
         619   -0.349269   -0.334912  0.00108794
         620   -0.349012   -0.334935  0.00108643
         621   -0.348738   -0.334957  0.00108491
         622   -0.348452   -0.334979  0.00108338
         623   -0.348156      -0.335  0.00108185
         624   -0.347846    -0.33502  0.00108031
         625   -0.347528    -0.33504  0.00107876
         626   -0.347205    -0.33506  0.00107722
         627    -0.34687   -0.335079  0.00107566
         628   -0.346526   -0.335097   0.0010741
         629   -0.346173   -0.335115  0.00107254
         630   -0.345812   -0.335132  0.00107097
         631   -0.345441   -0.335148   0.0010694
         632   -0.345065   -0.335164  0.00106782
         633   -0.344684   -0.335179  0.00106624
         634   -0.344292   -0.335193  0.00106466
         635   -0.343894   -0.335207  0.00106307
         636   -0.343495    -0.33522  0.00106148
         637   -0.343083   -0.335232  0.00105988
         638   -0.342669   -0.335244  0.00105829
         639   -0.342251   -0.335255  0.00105669
         640   -0.341831   -0.335265  0.00105509
         641   -0.341402   -0.335275  0.00105348
         642   -0.340975   -0.335283  0.00105188
         643   -0.340546   -0.335292  0.00105028
         644   -0.340106   -0.335299  0.00104867
         645   -0.339675   -0.335306  0.00104707
         646   -0.339236   -0.335312  0.00104546
         647   -0.338799   -0.335317  0.00104386
         648   -0.338359   -0.335322  0.00104226
         649   -0.337918   -0.335326  0.00104066
         650   -0.337479   -0.335329  0.00103907
         651    -0.33704   -0.335332  0.00103747
         652   -0.336601   -0.335334  0.00103589
         653   -0.336165   -0.335335   0.0010343
         654   -0.335731   -0.335336  0.00103272
         655   -0.335295   -0.335336  0.00103114
         656   -0.334862   -0.335335  0.00102957
         657   -0.334432   -0.335334    0.001028
         658   -0.334001   -0.335332  0.00102644
         659   -0.333572   -0.335329  0.00102489
         660   -0.333145   -0.335326  0.00102334
         661   -0.332718   -0.335322   0.0010218
         662   -0.332299   -0.335317  0.00102027
         663   -0.331877   -0.335312  0.00101874
