#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         727     1.70522     1.68264  0.00128004
         728     1.70394     1.68267  0.00127862
         729     1.70273      1.6827  0.00127716
         730     1.70162     1.68273  0.00127567
         731     1.70061     1.68275  0.00127416
         732     1.69971     1.68277  0.00127263
         733     1.69892      1.6828  0.00127108
         734     1.69825     1.68282  0.00126953
         735     1.69771     1.68284  0.00126796
         736     1.69729     1.68286  0.00126639
         737       1.697     1.68288  0.00126482
         738     1.69685      1.6829  0.00126325
         739     1.69682     1.68291  0.00126168
         740     1.69693     1.68293  0.00126011
         741     1.69717     1.68295  0.00125856
         742     1.69753     1.68297  0.00125702
         743     1.69802     1.68299  0.00125549
         744     1.69863     1.68301  0.00125398
         745     1.69935     1.68304  0.00125249
         746     1.70019     1.68306  0.00125102
         747     1.70113     1.68308  0.00124958
         748     1.70217     1.68311  0.00124817
         749     1.70331     1.68314  0.00124679
         750     1.70454     1.68316  0.00124546
         751     1.70585     1.68319  0.00124416
         752     1.70723     1.68323  0.00124292
         753     1.70869     1.68326  0.00124173
         754     1.71021      1.6833   0.0012406
         755     1.71179     1.68333  0.00123953
         756     1.71342     1.68337  0.00123853
         757      1.7151     1.68341   0.0012376
         758     1.71681     1.68346  0.00123675
         759     1.71857     1.68351  0.00123599
         760     1.72035     1.68355  0.00123531
         761     1.72216      1.6836  0.00123473
         762     1.72398     1.68366  0.00123424
         763     1.72583     1.68371  0.00123386
         764     1.72768     1.68377  0.00123359
         765     1.72955     1.68383  0.00123343
         766     1.73141     1.68389  0.00123338
         767     1.73328     1.68396  0.00123345
         768     1.73515     1.68402  0.00123365
         769     1.73701     1.68409  0.00123396
         770     1.73886     1.68416  0.00123441
         771     1.74071     1.68424  0.00123499
         772     1.74254     1.68431  0.00123569
         773     1.74435     1.68439  0.00123653
         774     1.74615     1.68447  0.00123751
         775     1.74794     1.68455  0.00123862
         776      1.7497     1.68464  0.00123986
         777     1.75145     1.68472  0.00124125
         778     1.75317     1.68481  0.00124276
         779     1.75487      1.6849  0.00124442
         780     1.75654     1.68499  0.00124621
         781     1.75819     1.68508  0.00124813
         782     1.75981     1.68518  0.00125019
         783      1.7614     1.68528  0.00125238
         784     1.76296     1.68538  0.00125469
         785      1.7645     1.68548  0.00125714
         786       1.766     1.68558   0.0012597
         787     1.76746     1.68568  0.00126239
         788      1.7689     1.68579   0.0012652
         789     1.77029      1.6859  0.00126812
         790     1.77165     1.68601  0.00127115
         791     1.77297     1.68612  0.00127429
         792     1.77425     1.68623  0.00127753
         793     1.77549     1.68634  0.00128087
         794     1.77669     1.68645   0.0012843
         795     1.77784     1.68657  0.00128782
         796     1.77896     1.68668  0.00129142
         797     1.78002      1.6868   0.0012951
         798     1.78104     1.68692  0.00129885
         799     1.78201     1.68704  0.00130267
         800     1.78294     1.68716  0.00130654
         801     1.78382     1.68728  0.00131047
         802     1.78465      1.6874  0.00131445
         803     1.78543     1.68752  0.00131847
         804     1.78616     1.68765  0.00132253
         805     1.78684     1.68777  0.00132661
         806     1.78746     1.68789  0.00133072
         807     1.78804     1.68802  0.00133484
         808     1.78857     1.68814  0.00133898
         809     1.78905     1.68827  0.00134312
         810     1.78947     1.68839  0.00134726
         811     1.78984     1.68852   0.0013514
         812     1.79017     1.68864  0.00135552
         813     1.79044     1.68877  0.00135962
         814     1.79066     1.68889   0.0013637
         815     1.79083     1.68902  0.00136775
         816     1.79094     1.68914  0.00137177
         817     1.79101     1.68927  0.00137574
         818     1.79103     1.68939  0.00137968
         819     1.79099     1.68951  0.00138356
         820     1.79091     1.68964  0.00138738
         821     1.79077     1.68976  0.00139115
         822     1.79058     1.68988  0.00139485
         823     1.79034     1.69001  0.00139849
         824     1.79005     1.69013  0.00140205
         825      1.7897     1.69025  0.00140554
         826      1.7893     1.69037  0.00140894
         827     1.78885     1.69049  0.00141226
         828     1.78835      1.6906   0.0014155
         829     1.78779     1.69072  0.00141863
         830     1.78718     1.69084  0.00142168
         831     1.78651     1.69095  0.00142462
         832     1.78579     1.69107  0.00142746
         833     1.78501     1.69118   0.0014302
         834     1.78417     1.69129  0.00143282
         835     1.78328      1.6914  0.00143533
         836     1.78233     1.69151  0.00143773
         837     1.78132     1.69162  0.00144001
         838     1.78025     1.69172  0.00144217
         839     1.77912     1.69183  0.00144421
         840     1.77794     1.69193  0.00144612
         841      1.7767     1.69203  0.00144791
         842      1.7754     1.69213  0.00144958
         843     1.77406     1.69223  0.00145111
         844     1.77266     1.69232  0.00145252
         845     1.77123     1.69242   0.0014538
         846     1.76975     1.69251  0.00145495
         847     1.76824      1.6926  0.00145598
         848      1.7667     1.69268  0.00145688
         849     1.76515     1.69277  0.00145766
         850     1.76359     1.69285  0.00145833
         851     1.76203     1.69293  0.00145888
         852     1.76049     1.69301  0.00145932
         853     1.75898     1.69309  0.00145965
         854     1.75751     1.69317  0.00145989
         855      1.7561     1.69324  0.00146004
         856     1.75477     1.69331   0.0014601
         857     1.75354     1.69338  0.00146009
         858     1.75241     1.69345  0.00146001
         859     1.75141     1.69352  0.00145986
         860     1.75055     1.69358  0.00145967
         861     1.74984     1.69365  0.00145944
         862     1.74931     1.69371  0.00145917
         863     1.74896     1.69378  0.00145889
         864     1.74879     1.69384  0.00145859
         865     1.74883     1.69391  0.00145829
         866     1.74906     1.69397  0.00145799
         867     1.74949     1.69403  0.00145771
         868     1.75011      1.6941  0.00145747
         869     1.75093     1.69416  0.00145726
         870     1.75194     1.69423  0.00145709
         871     1.75311      1.6943  0.00145699
         872     1.75444     1.69437  0.00145695
         873     1.75592     1.69444  0.00145699
         874     1.75753     1.69451  0.00145711
         875     1.75926     1.69458  0.00145732
         876     1.76107     1.69466  0.00145763
         877     1.76297     1.69474  0.00145805
         878     1.76493     1.69482  0.00145858
         879     1.76693      1.6949  0.00145922
         880     1.76896     1.69498  0.00145999
         881       1.771     1.69507  0.00146088
         882     1.77304     1.69516   0.0014619
         883     1.77508     1.69525  0.00146304
         884     1.77708     1.69534  0.00146431
         885     1.77906     1.69544  0.00146571
         886     1.78099     1.69553  0.00146723
         887     1.78288     1.69563  0.00146888
         888     1.78472     1.69573  0.00147065
         889      1.7865     1.69583  0.00147253
         890     1.78821     1.69594  0.00147453
         891     1.78987     1.69604  0.00147664
         892     1.79145     1.69615  0.00147885
         893     1.79298     1.69626  0.00148117
         894     1.79443     1.69637  0.00148358
         895     1.79582     1.69648  0.00148607
         896     1.79714     1.69659  0.00148866
         897      1.7984      1.6967  0.00149132
         898     1.79959     1.69682  0.00149405
         899     1.80071     1.69693  0.00149685
         900     1.80177     1.69705  0.00149971
         901     1.80277     1.69717  0.00150263
         902     1.80371     1.69729   0.0015056
         903     1.80459     1.69741  0.00150862
         904     1.80542     1.69752  0.00151167
         905     1.80618     1.69764  0.00151476
         906     1.80688     1.69777  0.00151788
         907     1.80753     1.69789  0.00152102
         908     1.80813     1.69801  0.00152419
         909     1.80866     1.69813  0.00152736
         910     1.80914     1.69825  0.00153055
         911     1.80957     1.69837  0.00153374
         912     1.80994      1.6985  0.00153693
         913     1.81025     1.69862  0.00154011
         914      1.8105     1.69874  0.00154328
         915      1.8107     1.69886  0.00154644
         916     1.81084     1.69899  0.00154958
         917     1.81092     1.69911  0.00155269
         918     1.81093     1.69923  0.00155577
         919     1.81089     1.69935  0.00155881
         920     1.81078     1.69947  0.00156181
         921      1.8106     1.69959  0.00156477
         922     1.81036     1.69971  0.00156768
         923     1.81005     1.69983  0.00157053
         924     1.80967     1.69995  0.00157332
         925     1.80921     1.70007  0.00157605
         926     1.80869     1.70019  0.00157871
         927     1.80808      1.7003  0.00158129
         928     1.80741     1.70042  0.00158379
         929     1.80665     1.70053  0.00158621
         930     1.80582     1.70065  0.00158854
         931     1.80492     1.70076  0.00159078
         932     1.80393     1.70087  0.00159292
         933     1.80288     1.70098  0.00159496
         934     1.80175     1.70109   0.0015969
         935     1.80054     1.70119  0.00159873
         936     1.79928      1.7013  0.00160045
         937     1.79794      1.7014  0.00160206
         938     1.79655      1.7015  0.00160356
         939     1.79511      1.7016  0.00160495
         940     1.79363      1.7017  0.00160623
         941      1.7921      1.7018  0.00160739
         942     1.79055     1.70189  0.00160844
         943     1.78898     1.70198  0.00160939
         944     1.78741     1.70207  0.00161022
         945     1.78584     1.70216  0.00161096
         946     1.78429     1.70225  0.00161159
         947     1.78277     1.70233  0.00161213
         948      1.7813     1.70242  0.00161258
         949     1.77989      1.7025  0.00161295
         950     1.77855     1.70258  0.00161324
         951      1.7773     1.70266  0.00161345
         952     1.77614     1.70273   0.0016136
         953     1.77511     1.70281  0.00161369
         954      1.7742     1.70288  0.00161374
         955     1.77342     1.70296  0.00161374
         956     1.77279     1.70303   0.0016137
         957     1.77232      1.7031  0.00161364
         958       1.772     1.70318  0.00161356
         959     1.77185     1.70325  0.00161346
         960     1.77187     1.70332  0.00161336
         961     1.77205     1.70339  0.00161327
         962     1.77241     1.70346  0.00161319
         963     1.77293     1.70353  0.00161312
         964     1.77361     1.70361  0.00161309
         965     1.77446     1.70368  0.00161309
         966     1.77545     1.70375  0.00161313
         967     1.77659     1.70383  0.00161321
         968     1.77786     1.70391  0.00161336
         969     1.77926     1.70398  0.00161357
         970     1.78077     1.70406  0.00161385
         971     1.78239     1.70414   0.0016142
         972     1.78411     1.70423  0.00161463
         973     1.78591     1.70431  0.00161515
         974     1.78779      1.7044  0.00161577
         975     1.78972     1.70448  0.00161648
         976     1.79171     1.70457  0.00161729
         977     1.79375     1.70466  0.00161821
         978     1.79581     1.70476  0.00161924
         979      1.7979     1.70485  0.00162038
         980         1.8     1.70495  0.00162163
         981     1.80211     1.70505    0.001623
         982     1.80422     1.70515  0.00162448
         983     1.80633     1.70525  0.00162609
         984     1.80841     1.70536  0.00162781
         985     1.81048     1.70546  0.00162965
         986     1.81253     1.70557  0.00163161
         987     1.81454     1.70568  0.00163369
         988     1.81652      1.7058  0.00163589
         989     1.81847     1.70591  0.00163819
         990     1.82037     1.70602  0.00164061
         991     1.82224     1.70614  0.00164314
         992     1.82406     1.70626  0.00164578
         993     1.82584     1.70638  0.00164853
         994     1.82758      1.7065  0.00165137
         995     1.82926     1.70663  0.00165431
         996     1.83091     1.70675  0.00165735
         997     1.83251     1.70688  0.00166048
         998     1.83406       1.707   0.0016637
         999     1.83556     1.70713    0.001667
        1000     1.83703     1.70726  0.00167039
        1001     1.83845     1.70739  0.00167385
        1002     1.83982     1.70753  0.00167739
        1003     1.84116     1.70766    0.001681
        1004     1.84245     1.70779  0.00168468
        1005     1.84371     1.70793  0.00168843
        1006     1.84493     1.70807  0.00169223
        1007     1.84611      1.7082  0.00169609
        1008     1.84725     1.70834  0.00170001
        1009     1.84836     1.70848  0.00170398
        1010     1.84944     1.70862    0.001708
        1011     1.85048     1.70876  0.00171206
        1012     1.85149      1.7089  0.00171617
        1013     1.85247     1.70904  0.00172032
        1014     1.85343     1.70918  0.00172451
        1015     1.85435     1.70933  0.00172873
        1016     1.85525     1.70947  0.00173298
        1017     1.85611     1.70962  0.00173727
        1018     1.85696     1.70976  0.00174158
        1019     1.85777     1.70991  0.00174592
        1020     1.85856     1.71005  0.00175028
        1021     1.85933      1.7102  0.00175466
        1022     1.86007     1.71034  0.00175906
        1023     1.86079     1.71049  0.00176348
        1024     1.86149     1.71064  0.00176791
        1025     1.86216     1.71079  0.00177235
        1026      1.8628     1.71093  0.00177681
        1027     1.86343     1.71108  0.00178127
        1028     1.86403     1.71123  0.00178574
        1029     1.86461     1.71138  0.00179022
        1030     1.86516     1.71153  0.00179469
        1031     1.86569     1.71168  0.00179917
        1032     1.86619     1.71183  0.00180365
        1033     1.86667     1.71198  0.00180812
        1034     1.86713     1.71213  0.00181258
        1035     1.86756     1.71228  0.00181704
        1036     1.86796     1.71243  0.00182149
        1037     1.86834     1.71258  0.00182593
        1038     1.86869     1.71273  0.00183036
        1039     1.86902     1.71288  0.00183476
        1040     1.86931     1.71303  0.00183916
        1041     1.86958     1.71318  0.00184353
        1042     1.86982     1.71333  0.00184788
        1043     1.87003     1.71348   0.0018522
        1044     1.87021     1.71363   0.0018565
        1045     1.87036     1.71378  0.00186077
        1046     1.87047     1.71393  0.00186501
        1047     1.87056     1.71408  0.00186922
        1048     1.87061     1.71423   0.0018734
        1049     1.87063     1.71438  0.00187753
        1050     1.87062     1.71453  0.00188163
        1051     1.87058     1.71468  0.00188569
        1052      1.8705     1.71483  0.00188971
        1053     1.87039     1.71497  0.00189368
        1054     1.87025     1.71512   0.0018976
        1055     1.87007     1.71527  0.00190148
        1056     1.86986     1.71541  0.00190531
        1057     1.86962     1.71556  0.00190908
        1058     1.86935     1.71571   0.0019128
        1059     1.86905     1.71585  0.00191647
        1060     1.86872     1.71599  0.00192008
        1061     1.86837     1.71614  0.00192364
        1062     1.86799     1.71628  0.00192713
        1063     1.86758     1.71642  0.00193057
        1064     1.86715     1.71656  0.00193394
        1065      1.8667     1.71671  0.00193726
        1066     1.86623     1.71685  0.00194051
        1067     1.86574     1.71699   0.0019437
        1068     1.86525     1.71712  0.00194684
        1069     1.86474     1.71726  0.00194991
        1070     1.86422      1.7174  0.00195291
        1071     1.86369     1.71754  0.00195586
        1072     1.86316     1.71767  0.00195875
        1073     1.86264     1.71781  0.00196158
        1074     1.86211     1.71794  0.00196435
        1075     1.86159     1.71808  0.00196706
        1076     1.86108     1.71821  0.00196972
        1077     1.86058     1.71834  0.00197232
        1078     1.86009     1.71847  0.00197487
        1079     1.85962      1.7186  0.00197736
        1080     1.85916     1.71873  0.00197981
        1081     1.85872     1.71886  0.00198221
        1082      1.8583     1.71899  0.00198456
        1083     1.85791     1.71912  0.00198687
        1084     1.85753     1.71925  0.00198914
        1085     1.85718     1.71937  0.00199136
        1086     1.85685      1.7195  0.00199355
        1087     1.85654     1.71963   0.0019957
        1088     1.85625     1.71975  0.00199781
        1089     1.85598     1.71988  0.00199989
        1090     1.85573        1.72  0.00200193
        1091      1.8555     1.72013  0.00200395
        1092     1.85528     1.72025  0.00200593
        1093     1.85507     1.72037  0.00200788
        1094     1.85487      1.7205  0.00200981
        1095     1.85468     1.72062  0.00201171
        1096      1.8545     1.72074  0.00201358
        1097     1.85432     1.72086  0.00201542
        1098     1.85413     1.72098  0.00201723
        1099     1.85394     1.72111  0.00201902
        1100     1.85375     1.72123  0.00202079
        1101     1.85354     1.72135  0.00202252
        1102     1.85333     1.72147  0.00202423
        1103      1.8531     1.72159  0.00202591
        1104     1.85285      1.7217  0.00202756
        1105     1.85259     1.72182  0.00202918
        1106      1.8523     1.72194  0.00203077
        1107       1.852     1.72206  0.00203233
        1108     1.85167     1.72217  0.00203386
        1109     1.85132     1.72229  0.00203536
        1110     1.85095     1.72241  0.00203682
        1111     1.85056     1.72252  0.00203825
        1112     1.85014     1.72264  0.00203965
        1113     1.84971     1.72275  0.00204101
        1114     1.84926     1.72287  0.00204233
        1115     1.84879     1.72298  0.00204362
        1116     1.84831     1.72309  0.00204488
        1117     1.84782      1.7232  0.00204609
        1118     1.84732     1.72331  0.00204727
        1119     1.84681     1.72342  0.00204841
        1120      1.8463     1.72353  0.00204952
        1121      1.8458     1.72364  0.00205059
        1122      1.8453     1.72375  0.00205163
        1123     1.84481     1.72386  0.00205263
        1124     1.84434     1.72397   0.0020536
        1125     1.84388     1.72407  0.00205454
        1126     1.84346     1.72418  0.00205545
        1127     1.84306     1.72428  0.00205633
        1128      1.8427     1.72439  0.00205719
        1129     1.84237     1.72449  0.00205802
        1130     1.84209      1.7246  0.00205883
        1131     1.84185      1.7247  0.00205961
        1132     1.84166      1.7248  0.00206038
        1133     1.84153     1.72491  0.00206114
        1134     1.84146     1.72501  0.00206188
        1135     1.84144     1.72511  0.00206262
        1136     1.84149     1.72522  0.00206334
        1137     1.84161     1.72532  0.00206407
        1138     1.84179     1.72542  0.00206479
        1139     1.84204     1.72552  0.00206551
        1140     1.84236     1.72562  0.00206624
        1141     1.84275     1.72573  0.00206698
        1142     1.84322     1.72583  0.00206773
        1143     1.84375     1.72593  0.00206849
        1144     1.84436     1.72604  0.00206927
        1145     1.84504     1.72614  0.00207007
        1146     1.84579     1.72625   0.0020709
        1147      1.8466     1.72635  0.00207175
        1148     1.84749     1.72646  0.00207263
        1149     1.84844     1.72656  0.00207354
        1150     1.84946     1.72667  0.00207449
        1151     1.85053     1.72678  0.00207548
        1152     1.85167     1.72688  0.00207651
        1153     1.85287     1.72699  0.00207758
        1154     1.85412      1.7271   0.0020787
        1155     1.85543     1.72722  0.00207987
        1156     1.85678     1.72733  0.00208108
        1157     1.85818     1.72744  0.00208236
        1158     1.85963     1.72755  0.00208369
        1159     1.86112     1.72767  0.00208507
        1160     1.86265     1.72779  0.00208652
        1161     1.86422      1.7279  0.00208803
        1162     1.86582     1.72802   0.0020896
        1163     1.86744     1.72814  0.00209124
        1164      1.8691     1.72826  0.00209295
        1165     1.87077     1.72839  0.00209472
        1166     1.87247     1.72851  0.00209657
        1167     1.87418     1.72863  0.00209848
        1168     1.87591     1.72876  0.00210047
        1169     1.87764     1.72889  0.00210253
        1170     1.87938     1.72902  0.00210467
        1171     1.88112     1.72915  0.00210687
        1172     1.88285     1.72928  0.00210915
        1173     1.88458     1.72941  0.00211151
        1174      1.8863     1.72954  0.00211393
        1175     1.88801     1.72968  0.00211643
        1176     1.88969     1.72981    0.002119
        1177     1.89136     1.72995  0.00212164
        1178       1.893     1.73009  0.00212435
        1179     1.89461     1.73023  0.00212713
        1180     1.89619     1.73037  0.00212997
        1181     1.89774     1.73051  0.00213287
        1182     1.89924     1.73065  0.00213584
        1183     1.90071      1.7308  0.00213887
        1184     1.90214     1.73094  0.00214195
        1185     1.90352     1.73109  0.00214509
        1186     1.90485     1.73124  0.00214828
        1187     1.90614     1.73138  0.00215152
        1188     1.90738     1.73153   0.0021548
        1189     1.90857     1.73168  0.00215813
        1190     1.90971     1.73183  0.00216149
        1191      1.9108     1.73198  0.00216489
        1192     1.91184     1.73213  0.00216833
        1193     1.91282     1.73228   0.0021718
        1194     1.91376     1.73243  0.00217529
        1195     1.91465     1.73259  0.00217881
        1196     1.91549     1.73274  0.00218234
        1197     1.91629     1.73289   0.0021859
        1198     1.91703     1.73305  0.00218947
        1199     1.91774      1.7332  0.00219306
        1200     1.91839     1.73335  0.00219666
        1201     1.91901     1.73351  0.00220026
        1202     1.91959     1.73366  0.00220387
        1203     1.92012     1.73382  0.00220748
        1204     1.92062     1.73397  0.00221109
        1205     1.92108     1.73413   0.0022147
        1206     1.92151     1.73428  0.00221831
        1207      1.9219     1.73444  0.00222191
        1208     1.92226      1.7346  0.00222551
        1209     1.92258     1.73475  0.00222909
        1210     1.92287     1.73491  0.00223266
        1211     1.92314     1.73506  0.00223622
        1212     1.92337     1.73522  0.00223977
        1213     1.92357     1.73537   0.0022433
        1214     1.92374     1.73553  0.00224681
        1215     1.92388     1.73568   0.0022503
        1216     1.92399     1.73584  0.00225377
        1217     1.92408     1.73599  0.00225722
        1218     1.92414     1.73615  0.00226065
        1219     1.92417      1.7363  0.00226405
        1220     1.92417     1.73646  0.00226743
        1221     1.92415     1.73661  0.00227077
        1222      1.9241     1.73676  0.00227409
        1223     1.92403     1.73692  0.00227738
        1224     1.92394     1.73707  0.00228064
        1225     1.92383     1.73722  0.00228387
        1226      1.9237     1.73737  0.00228707
        1227     1.92356     1.73752  0.00229023
        1228     1.92341     1.73768  0.00229336
        1229     1.92325     1.73783  0.00229646
        1230     1.92308     1.73798  0.00229953
        1231     1.92291     1.73813  0.00230256
        1232     1.92275     1.73828  0.00230557
        1233     1.92259     1.73843  0.00230854
        1234     1.92244     1.73858  0.00231148
        1235     1.92231     1.73872  0.00231439
        1236      1.9222     1.73887  0.00231727
        1237     1.92212     1.73902  0.00232013
        1238     1.92206     1.73917  0.00232296
        1239     1.92204     1.73932  0.00232577
        1240     1.92206     1.73946  0.00232856
        1241     1.92212     1.73961  0.00233133
        1242     1.92223     1.73976  0.00233408
        1243     1.92238     1.73991  0.00233683
        1244     1.92259     1.74005  0.00233956
        1245     1.92285      1.7402  0.00234228
        1246     1.92316     1.74035    0.002345
        1247     1.92352     1.74049  0.00234771
        1248     1.92394     1.74064  0.00235043
        1249     1.92441     1.74079  0.00235315
        1250     1.92494     1.74093  0.00235587
        1251     1.92551     1.74108  0.00235861
        1252     1.92613     1.74123  0.00236135
        1253      1.9268     1.74138   0.0023641
        1254      1.9275     1.74153  0.00236687
        1255     1.92825     1.74167  0.00236966
        1256     1.92902     1.74182  0.00237246
        1257     1.92983     1.74197  0.00237529
        1258     1.93066     1.74212  0.00237813
        1259     1.93151     1.74227  0.00238099
        1260     1.93238     1.74243  0.00238388
        1261     1.93325     1.74258  0.00238679
        1262     1.93414     1.74273  0.00238972
        1263     1.93502     1.74288  0.00239267
        1264     1.93591     1.74303  0.00239565
        1265     1.93679     1.74319  0.00239864
        1266     1.93767     1.74334  0.00240166
        1267     1.93854     1.74349   0.0024047
        1268     1.93939     1.74365  0.00240776
        1269     1.94023      1.7438  0.00241085
        1270     1.94105     1.74396  0.00241394
        1271     1.94186     1.74411  0.00241706
        1272     1.94264     1.74427  0.00242019
        1273     1.94341     1.74443  0.00242334
        1274     1.94416     1.74458  0.00242651
        1275     1.94488     1.74474  0.00242968
        1276     1.94559      1.7449  0.00243287
        1277     1.94628     1.74506  0.00243607
        1278     1.94694     1.74521  0.00243928
        1279     1.94759     1.74537   0.0024425
        1280     1.94821     1.74553  0.00244573
        1281     1.94882     1.74569  0.00244896
        1282     1.94941     1.74585   0.0024522
        1283     1.94998     1.74601  0.00245545
        1284     1.95053     1.74617   0.0024587
        1285     1.95105     1.74633  0.00246195
        1286     1.95156     1.74649   0.0024652
        1287     1.95205     1.74665  0.00246846
        1288     1.95252     1.74681  0.00247171
        1289     1.95297     1.74697  0.00247496
        1290     1.95339     1.74713  0.00247821
        1291     1.95379     1.74729  0.00248145
        1292     1.95416     1.74745  0.00248469
        1293      1.9545     1.74761  0.00248793
        1294     1.95481     1.74777  0.00249115
        1295     1.95509     1.74793  0.00249437
        1296     1.95534     1.74809  0.00249757
        1297     1.95554     1.74825  0.00250076
        1298     1.95571     1.74841  0.00250394
        1299     1.95584     1.74857   0.0025071
        1300     1.95592     1.74872  0.00251024
        1301     1.95595     1.74888  0.00251336
        1302     1.95593     1.74904  0.00251645
        1303     1.95585      1.7492  0.00251952
        1304     1.95572     1.74936  0.00252256
        1305     1.95553     1.74952  0.00252557
        1306     1.95528     1.74968  0.00252855
        1307     1.95496     1.74983  0.00253149
        1308     1.95458     1.74999  0.00253439
        1309     1.95412     1.75015  0.00253724
        1310      1.9536      1.7503  0.00254006
        1311       1.953     1.75046  0.00254282
        1312     1.95233     1.75061  0.00254553
        1313     1.95158     1.75076  0.00254819
        1314     1.95075     1.75091  0.00255079
        1315     1.94985     1.75107  0.00255334
        1316     1.94887     1.75122  0.00255582
        1317     1.94782     1.75137  0.00255823
        1318     1.94669     1.75151  0.00256058
        1319     1.94548     1.75166  0.00256286
        1320      1.9442     1.75181  0.00256506
        1321     1.94285     1.75195   0.0025672
        1322     1.94144     1.75209  0.00256925
        1323     1.93996     1.75224  0.00257123
        1324     1.93843     1.75238  0.00257313
        1325     1.93684     1.75252  0.00257495
        1326     1.93521     1.75265  0.00257669
        1327     1.93353     1.75279  0.00257836
        1328     1.93182     1.75292  0.00257994
        1329     1.93009     1.75306  0.00258144
        1330     1.92834     1.75319  0.00258286
        1331     1.92659     1.75332   0.0025842
        1332     1.92484     1.75345  0.00258547
        1333     1.92311     1.75358  0.00258666
        1334     1.92141      1.7537  0.00258778
        1335     1.91975     1.75383  0.00258883
        1336     1.91815     1.75395  0.00258981
        1337     1.91661     1.75407  0.00259073
        1338     1.91516     1.75419  0.00259159
        1339     1.91381     1.75431  0.00259239
        1340     1.91256     1.75443  0.00259315
        1341     1.91144     1.75455  0.00259385
        1342     1.91046     1.75466  0.00259452
        1343     1.90962     1.75478  0.00259515
        1344     1.90895     1.75489  0.00259576
        1345     1.90845     1.75501  0.00259634
        1346     1.90812     1.75512   0.0025969
        1347     1.90799     1.75523  0.00259745
        1348     1.90804     1.75535    0.002598
        1349     1.90829     1.75546  0.00259854
        1350     1.90873     1.75557   0.0025991
        1351     1.90936     1.75569  0.00259966
        1352     1.91019      1.7558  0.00260025
        1353      1.9112     1.75592  0.00260087
        1354      1.9124     1.75603  0.00260151
        1355     1.91376     1.75615  0.00260219
        1356     1.91529     1.75627  0.00260292
        1357     1.91696     1.75638  0.00260369
        1358     1.91877      1.7565  0.00260452
        1359      1.9207     1.75662  0.00260541
        1360     1.92275     1.75675  0.00260635
        1361     1.92489     1.75687  0.00260736
        1362     1.92711       1.757  0.00260844
        1363      1.9294     1.75712  0.00260959
        1364     1.93174     1.75725  0.00261082
        1365     1.93413     1.75738  0.00261212
        1366     1.93654     1.75751   0.0026135
        1367     1.93896     1.75764  0.00261496
        1368     1.94139     1.75778  0.00261649
        1369      1.9438     1.75791  0.00261811
        1370      1.9462     1.75805   0.0026198
        1371     1.94858     1.75819  0.00262157
        1372     1.95091     1.75833  0.00262342
        1373      1.9532     1.75847  0.00262535
        1374     1.95544     1.75862  0.00262735
        1375     1.95763     1.75876  0.00262942
        1376     1.95974     1.75891  0.00263156
        1377     1.96179     1.75905  0.00263377
        1378     1.96377      1.7592  0.00263605
        1379     1.96566     1.75935  0.00263839
        1380     1.96747      1.7595  0.00264078
        1381     1.96919     1.75966  0.00264323
        1382     1.97083     1.75981  0.00264573
        1383     1.97237     1.75996  0.00264828
        1384     1.97381     1.76012  0.00265087
        1385     1.97515     1.76027   0.0026535
        1386     1.97638     1.76043  0.00265616
        1387     1.97752     1.76058  0.00265885
        1388     1.97854     1.76074  0.00266157
        1389     1.97946      1.7609  0.00266431
        1390     1.98026     1.76106  0.00266706
        1391     1.98095     1.76121  0.00266982
        1392     1.98152     1.76137  0.00267259
        1393     1.98198     1.76153  0.00267536
        1394     1.98232     1.76169  0.00267813
        1395     1.98255     1.76185  0.00268088
        1396     1.98265     1.76201  0.00268362
        1397     1.98264     1.76216  0.00268635
        1398     1.98251     1.76232  0.00268904
        1399     1.98226     1.76248  0.00269171
        1400     1.98189     1.76264  0.00269435
        1401      1.9814     1.76279  0.00269695
        1402      1.9808     1.76295   0.0026995
        1403     1.98008      1.7631  0.00270201
        1404     1.97925     1.76326  0.00270447
        1405     1.97831     1.76341  0.00270687
        1406     1.97727     1.76356  0.00270922
        1407     1.97612     1.76371   0.0027115
        1408     1.97486     1.76386  0.00271372
        1409     1.97351     1.76401  0.00271587
        1410     1.97207     1.76416  0.00271795
        1411     1.97054      1.7643  0.00271996
        1412     1.96893     1.76445  0.00272189
        1413     1.96724     1.76459  0.00272374
        1414     1.96548     1.76473  0.00272552
        1415     1.96365     1.76488  0.00272721
        1416     1.96177     1.76501  0.00272883
        1417     1.95984     1.76515  0.00273037
        1418     1.95787     1.76529  0.00273182
        1419     1.95586     1.76542   0.0027332
        1420     1.95383     1.76555  0.00273449
        1421     1.95179     1.76569   0.0027357
        1422     1.94974     1.76582  0.00273684
        1423      1.9477     1.76594   0.0027379
        1424     1.94567     1.76607  0.00273889
        1425     1.94366     1.76619   0.0027398
        1426      1.9417     1.76632  0.00274064
        1427     1.93977     1.76644  0.00274141
        1428     1.93791     1.76656  0.00274212
        1429     1.93611     1.76668  0.00274277
        1430      1.9344     1.76679  0.00274336
        1431     1.93277     1.76691  0.00274389
        1432     1.93124     1.76703  0.00274437
        1433     1.92982     1.76714  0.00274481
        1434     1.92852     1.76725   0.0027452
        1435     1.92734     1.76736  0.00274555
        1436      1.9263     1.76747  0.00274587
        1437     1.92541     1.76758  0.00274616
        1438     1.92467     1.76769  0.00274642
