#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         658   -0.970753    -0.92276  0.00197772
         659     -0.9686   -0.922829  0.00197594
         660   -0.966489   -0.922895  0.00197405
         661   -0.964458   -0.922958  0.00197207
         662   -0.962565   -0.923018  0.00196999
         663   -0.960852   -0.923075  0.00196785
         664   -0.959365    -0.92313  0.00196564
         665    -0.95815   -0.923182  0.00196339
         666   -0.957242   -0.923233  0.00196111
         667    -0.95668   -0.923284  0.00195881
         668   -0.956479   -0.923333  0.00195651
         669   -0.956658   -0.923383  0.00195422
         670   -0.957227   -0.923434  0.00195196
         671   -0.958184   -0.923485  0.00194973
         672   -0.959522   -0.923539  0.00194757
         673   -0.961208   -0.923595  0.00194548
         674   -0.963215   -0.923654  0.00194348
         675    -0.96551   -0.923716  0.00194159
         676   -0.968051   -0.923781  0.00193983
         677   -0.970787   -0.923851   0.0019382
         678   -0.973686   -0.923924  0.00193674
         679   -0.976691   -0.924002  0.00193544
         680   -0.979745   -0.924084  0.00193433
         681   -0.982809    -0.92417  0.00193341
         682   -0.985847   -0.924261  0.00193269
         683   -0.988816   -0.924355  0.00193217
         684   -0.991695   -0.924454  0.00193185
         685    -0.99443   -0.924556  0.00193173
         686   -0.997011   -0.924661   0.0019318
         687   -0.999407    -0.92477  0.00193205
         688    -1.00161   -0.924882  0.00193247
         689     -1.0036   -0.924996  0.00193304
         690    -1.00538   -0.925113  0.00193374
         691    -1.00694   -0.925231  0.00193457
         692    -1.00827   -0.925351  0.00193549
         693    -1.00938   -0.925472  0.00193649
         694    -1.01026   -0.925595  0.00193755
         695    -1.01094   -0.925717  0.00193865
         696    -1.01139    -0.92584  0.00193977
         697    -1.01163   -0.925963  0.00194089
         698    -1.01168   -0.926086  0.00194199
         699    -1.01152   -0.926209  0.00194305
         700    -1.01117    -0.92633  0.00194406
         701    -1.01063    -0.92645  0.00194501
         702    -1.00991   -0.926569  0.00194587
         703    -1.00903   -0.926686  0.00194663
         704    -1.00799   -0.926802  0.00194729
         705    -1.00679   -0.926915  0.00194783
         706    -1.00544   -0.927027  0.00194824
         707    -1.00396   -0.927135  0.00194852
         708    -1.00234   -0.927242  0.00194866
         709     -1.0006   -0.927345  0.00194866
         710   -0.998757   -0.927446  0.00194851
         711   -0.996798   -0.927543  0.00194821
         712   -0.994744   -0.927638  0.00194776
         713   -0.992605   -0.927729  0.00194716
         714   -0.990392   -0.927816  0.00194641
         715   -0.988117   -0.927901  0.00194551
         716   -0.985791   -0.927982  0.00194447
         717   -0.983432   -0.928059   0.0019433
         718   -0.981047   -0.928133  0.00194199
         719   -0.978652   -0.928203  0.00194056
         720   -0.976262    -0.92827  0.00193901
         721   -0.973888   -0.928333  0.00193736
         722   -0.971555   -0.928393   0.0019356
         723   -0.969265   -0.928449  0.00193375
         724   -0.967053   -0.928503  0.00193181
         725   -0.964918   -0.928553   0.0019298
         726   -0.962873     -0.9286  0.00192772
         727   -0.960949   -0.928645  0.00192558
         728   -0.959144   -0.928687  0.00192339
         729   -0.957479   -0.928726  0.00192116
         730   -0.955961   -0.928763  0.00191889
         731   -0.954609   -0.928799  0.00191659
         732   -0.953426   -0.928832  0.00191427
         733   -0.952422   -0.928865  0.00191193
         734    -0.95161   -0.928896  0.00190957
         735   -0.950982   -0.928926  0.00190721
         736   -0.950553   -0.928955  0.00190485
         737   -0.950322   -0.928984  0.00190248
         738   -0.950288   -0.929013  0.00190012
         739   -0.950451   -0.929042  0.00189777
         740   -0.950805   -0.929071  0.00189544
         741   -0.951351   -0.929101  0.00189312
         742   -0.952084   -0.929132  0.00189082
         743   -0.953004   -0.929164  0.00188855
         744   -0.954094   -0.929198  0.00188631
         745   -0.955351   -0.929233   0.0018841
         746   -0.956763    -0.92927  0.00188194
         747   -0.958328   -0.929309  0.00187982
         748   -0.960035    -0.92935  0.00187775
         749    -0.96188   -0.929393  0.00187575
         750    -0.96385   -0.929439  0.00187381
         751   -0.965932   -0.929488  0.00187195
         752   -0.968121   -0.929539  0.00187016
         753   -0.970407   -0.929594  0.00186847
         754   -0.972776   -0.929651  0.00186687
         755   -0.975222   -0.929711  0.00186537
         756   -0.977738   -0.929775  0.00186398
         757   -0.980315   -0.929841  0.00186272
         758   -0.982952   -0.929912  0.00186158
         759   -0.985633   -0.929985  0.00186057
         760   -0.988345   -0.930062  0.00185971
         761   -0.991087   -0.930142  0.00185899
         762   -0.993856   -0.930226  0.00185843
         763   -0.996639   -0.930313  0.00185803
         764   -0.999436   -0.930403   0.0018578
         765    -1.00224   -0.930497  0.00185774
         766    -1.00504   -0.930594  0.00185787
         767    -1.00784   -0.930695  0.00185817
         768    -1.01064   -0.930799  0.00185867
         769    -1.01342   -0.930907  0.00185935
         770    -1.01619   -0.931017  0.00186023
         771    -1.01893   -0.931131  0.00186131
         772    -1.02166   -0.931249  0.00186259
         773    -1.02436   -0.931369  0.00186407
         774    -1.02704   -0.931493  0.00186576
         775    -1.02968   -0.931619  0.00186765
         776     -1.0323   -0.931749  0.00186974
         777    -1.03488   -0.931882  0.00187204
         778    -1.03744   -0.932018  0.00187454
         779    -1.03995   -0.932156  0.00187725
         780    -1.04242   -0.932297  0.00188016
         781    -1.04485   -0.932442  0.00188327
         782    -1.04724   -0.932588  0.00188657
         783    -1.04959   -0.932738  0.00189007
         784    -1.05188    -0.93289  0.00189376
         785    -1.05414   -0.933044  0.00189763
         786    -1.05635   -0.933201  0.00190169
         787     -1.0585    -0.93336  0.00190593
         788    -1.06059   -0.933522  0.00191034
         789    -1.06263   -0.933685  0.00191491
         790    -1.06462   -0.933851  0.00191965
         791    -1.06654   -0.934019  0.00192454
         792    -1.06841   -0.934189  0.00192957
         793    -1.07021    -0.93436  0.00193475
         794    -1.07195   -0.934533  0.00194006
         795    -1.07362   -0.934708  0.00194549
         796    -1.07522   -0.934885  0.00195104
         797    -1.07676   -0.935063  0.00195669
         798    -1.07822   -0.935242  0.00196245
         799    -1.07961   -0.935423  0.00196829
         800    -1.08093   -0.935605  0.00197422
         801    -1.08217   -0.935788  0.00198021
         802    -1.08334   -0.935972  0.00198627
         803    -1.08443   -0.936157  0.00199238
         804    -1.08546   -0.936342  0.00199854
         805     -1.0864   -0.936529  0.00200473
         806    -1.08727   -0.936716  0.00201095
         807    -1.08806   -0.936903  0.00201719
         808    -1.08878   -0.937091  0.00202343
         809    -1.08942    -0.93728  0.00202967
         810    -1.08998   -0.937468   0.0020359
         811    -1.09046   -0.937657  0.00204211
         812    -1.09087   -0.937845  0.00204829
         813    -1.09121   -0.938034  0.00205444
         814    -1.09147   -0.938223  0.00206055
         815    -1.09164   -0.938411   0.0020666
         816    -1.09174   -0.938599  0.00207259
         817    -1.09177   -0.938786  0.00207852
         818    -1.09171   -0.938973  0.00208437
         819    -1.09158    -0.93916  0.00209014
         820    -1.09137   -0.939345  0.00209581
         821    -1.09108    -0.93953  0.00210139
         822    -1.09072   -0.939714  0.00210687
         823    -1.09028   -0.939897  0.00211224
         824    -1.08977   -0.940079  0.00211749
         825    -1.08917   -0.940259  0.00212262
         826     -1.0885   -0.940439  0.00212763
         827    -1.08775   -0.940617   0.0021325
         828    -1.08692   -0.940794  0.00213723
         829      -1.086   -0.940969  0.00214182
         830      -1.085   -0.941142  0.00214626
         831    -1.08392   -0.941314  0.00215054
         832    -1.08275   -0.941484  0.00215466
         833     -1.0815   -0.941652  0.00215862
         834    -1.08016   -0.941818  0.00216241
         835    -1.07874   -0.941982  0.00216603
         836    -1.07723   -0.942144  0.00216947
         837    -1.07563   -0.942304  0.00217274
         838    -1.07394   -0.942461  0.00217581
         839    -1.07216   -0.942615  0.00217871
         840    -1.07031   -0.942767  0.00218141
         841    -1.06837   -0.942917  0.00218392
         842    -1.06635   -0.943063  0.00218624
         843    -1.06427   -0.943207  0.00218837
         844    -1.06211   -0.943348  0.00219031
         845    -1.05989   -0.943486  0.00219206
         846    -1.05763   -0.943621  0.00219361
         847    -1.05532   -0.943753  0.00219498
         848      -1.053   -0.943881  0.00219617
         849    -1.05065   -0.944007  0.00219718
         850    -1.04833    -0.94413  0.00219802
         851    -1.04602    -0.94425   0.0021987
         852    -1.04375   -0.944366  0.00219922
         853    -1.04155    -0.94448  0.00219959
         854    -1.03944   -0.944592  0.00219982
         855    -1.03744     -0.9447  0.00219993
         856    -1.03559   -0.944806  0.00219992
         857     -1.0339    -0.94491  0.00219981
         858     -1.0324   -0.945012   0.0021996
         859     -1.0311   -0.945113  0.00219933
         860    -1.03005   -0.945211  0.00219898
         861    -1.02925   -0.945309   0.0021986
         862    -1.02871   -0.945406  0.00219817
         863    -1.02847   -0.945502  0.00219773
         864    -1.02852   -0.945598  0.00219729
         865    -1.02887   -0.945694  0.00219686
         866    -1.02951   -0.945791  0.00219645
         867    -1.03045   -0.945889  0.00219609
         868    -1.03168   -0.945988  0.00219578
         869    -1.03319   -0.946088  0.00219554
         870    -1.03496    -0.94619   0.0021954
         871    -1.03696   -0.946294  0.00219535
         872    -1.03918   -0.946401  0.00219541
         873     -1.0416    -0.94651   0.0021956
         874    -1.04419   -0.946622  0.00219593
         875    -1.04691   -0.946736  0.00219641
         876    -1.04977   -0.946854  0.00219705
         877     -1.0527   -0.946974  0.00219786
         878    -1.05571   -0.947098  0.00219884
         879    -1.05875   -0.947225  0.00220001
         880    -1.06182   -0.947356  0.00220136
         881    -1.06489   -0.947489   0.0022029
         882    -1.06794   -0.947626  0.00220463
         883    -1.07095   -0.947765  0.00220655
         884    -1.07392   -0.947908  0.00220867
         885    -1.07683   -0.948054  0.00221097
         886    -1.07967   -0.948202  0.00221346
         887    -1.08242   -0.948353  0.00221613
         888    -1.08509   -0.948507  0.00221898
         889    -1.08767   -0.948664    0.002222
         890    -1.09015   -0.948823  0.00222518
         891    -1.09253   -0.948984  0.00222852
         892    -1.09482   -0.949148  0.00223201
         893      -1.097   -0.949313  0.00223565
         894    -1.09908   -0.949481  0.00223941
         895    -1.10107    -0.94965  0.00224331
         896    -1.10295   -0.949821  0.00224732
         897    -1.10474   -0.949994  0.00225144
         898    -1.10644   -0.950168  0.00225566
         899    -1.10803   -0.950344  0.00225998
         900    -1.10954   -0.950521  0.00226438
         901    -1.11096   -0.950699  0.00226886
         902    -1.11229   -0.950878   0.0022734
         903    -1.11352   -0.951058  0.00227801
         904    -1.11467   -0.951239  0.00228267
         905    -1.11573   -0.951421  0.00228737
         906    -1.11671   -0.951603  0.00229211
         907     -1.1176   -0.951786  0.00229688
         908    -1.11842    -0.95197  0.00230167
         909    -1.11915   -0.952154  0.00230647
         910    -1.11979   -0.952338  0.00231128
         911    -1.12034   -0.952522  0.00231609
         912    -1.12081   -0.952707  0.00232089
         913     -1.1212   -0.952891  0.00232567
         914    -1.12149   -0.953076  0.00233043
         915     -1.1217    -0.95326  0.00233516
         916    -1.12182   -0.953444  0.00233985
         917    -1.12185   -0.953628  0.00234449
         918    -1.12178   -0.953811  0.00234908
         919    -1.12161   -0.953994  0.00235361
         920    -1.12135   -0.954175  0.00235807
         921    -1.12098   -0.954357  0.00236246
         922    -1.12052   -0.954537  0.00236676
         923    -1.11994   -0.954716  0.00237097
         924    -1.11926   -0.954894  0.00237508
         925    -1.11848   -0.955071  0.00237909
         926    -1.11757   -0.955246  0.00238298
         927    -1.11656    -0.95542  0.00238676
         928    -1.11543   -0.955593  0.00239041
         929    -1.11418   -0.955764  0.00239392
         930    -1.11282   -0.955932   0.0023973
         931    -1.11135   -0.956099  0.00240053
         932    -1.10977   -0.956264  0.00240361
         933    -1.10807   -0.956427  0.00240653
         934    -1.10627   -0.956587   0.0024093
         935    -1.10437   -0.956745   0.0024119
         936    -1.10238   -0.956901  0.00241434
         937     -1.1003   -0.957054   0.0024166
         938    -1.09815   -0.957205  0.00241871
         939    -1.09591   -0.957352  0.00242064
         940    -1.09363   -0.957497   0.0024224
         941     -1.0913   -0.957639  0.00242399
         942    -1.08895   -0.957779  0.00242543
         943    -1.08659   -0.957915   0.0024267
         944    -1.08424   -0.958049  0.00242781
         945    -1.08191    -0.95818  0.00242878
         946    -1.07964   -0.958309   0.0024296
         947    -1.07743   -0.958434  0.00243029
         948    -1.07531   -0.958558  0.00243085
         949    -1.07331   -0.958679   0.0024313
         950    -1.07143   -0.958797  0.00243163
         951    -1.06971   -0.958914  0.00243187
         952    -1.06815   -0.959029  0.00243202
         953    -1.06679   -0.959142   0.0024321
         954    -1.06563   -0.959253  0.00243211
         955    -1.06469   -0.959364  0.00243207
         956    -1.06398   -0.959473  0.00243198
         957    -1.06351   -0.959582  0.00243187
         958    -1.06329    -0.95969  0.00243174
         959    -1.06331   -0.959798   0.0024316
         960    -1.06359   -0.959906  0.00243147
         961    -1.06412   -0.960015  0.00243136
         962    -1.06491   -0.960124  0.00243128
         963    -1.06594   -0.960234  0.00243123
         964    -1.06721   -0.960345  0.00243124
         965    -1.06871   -0.960457  0.00243132
         966    -1.07042   -0.960571  0.00243146
         967    -1.07233   -0.960686  0.00243169
         968    -1.07443   -0.960804  0.00243202
         969    -1.07671   -0.960924  0.00243245
         970    -1.07914   -0.961045  0.00243299
         971    -1.08171    -0.96117  0.00243366
         972    -1.08442   -0.961297  0.00243446
         973    -1.08724   -0.961426  0.00243539
         974    -1.09015   -0.961558  0.00243648
         975    -1.09314   -0.961693  0.00243771
         976     -1.0962   -0.961831  0.00243911
         977     -1.0993   -0.961972  0.00244066
         978    -1.10244   -0.962115  0.00244239
         979     -1.1056   -0.962262  0.00244429
         980    -1.10877   -0.962411  0.00244636
         981    -1.11194   -0.962564  0.00244861
         982     -1.1151   -0.962719  0.00245104
         983    -1.11823   -0.962877  0.00245365
         984    -1.12134   -0.963038  0.00245643
         985    -1.12441   -0.963202   0.0024594
         986    -1.12743   -0.963369  0.00246253
         987    -1.13041   -0.963538  0.00246585
         988    -1.13333    -0.96371  0.00246933
         989     -1.1362   -0.963884  0.00247299
         990    -1.13899   -0.964061  0.00247681
         991    -1.14173    -0.96424  0.00248079
         992     -1.1444   -0.964422  0.00248493
         993    -1.14701   -0.964606  0.00248922
         994    -1.14954   -0.964792  0.00249366
         995    -1.15201    -0.96498  0.00249824
         996    -1.15441    -0.96517  0.00250296
         997    -1.15673   -0.965362  0.00250781
         998      -1.159   -0.965556   0.0025128
         999    -1.16119   -0.965752   0.0025179
        1000    -1.16333    -0.96595  0.00252312
        1001    -1.16539   -0.966149  0.00252846
        1002    -1.16739    -0.96635   0.0025339
        1003    -1.16933   -0.966552  0.00253944
        1004    -1.17121   -0.966756  0.00254508
        1005    -1.17304   -0.966961  0.00255081
        1006    -1.17481   -0.967168  0.00255663
        1007    -1.17653   -0.967376  0.00256253
        1008     -1.1782   -0.967585  0.00256851
        1009    -1.17982   -0.967795  0.00257456
        1010    -1.18139   -0.968007  0.00258068
        1011     -1.1829   -0.968219  0.00258687
        1012    -1.18438   -0.968433  0.00259311
        1013    -1.18581   -0.968648  0.00259942
        1014     -1.1872   -0.968863  0.00260578
        1015    -1.18855    -0.96908  0.00261218
        1016    -1.18985   -0.969297  0.00261863
        1017    -1.19112   -0.969515  0.00262513
        1018    -1.19235   -0.969734  0.00263166
        1019    -1.19354   -0.969953  0.00263822
        1020     -1.1947   -0.970174  0.00264482
        1021    -1.19581   -0.970395  0.00265145
        1022    -1.19689   -0.970616   0.0026581
        1023    -1.19793   -0.970839  0.00266477
        1024    -1.19894   -0.971061  0.00267147
        1025    -1.19992   -0.971285  0.00267817
        1026    -1.20085   -0.971508  0.00268489
        1027    -1.20175   -0.971733  0.00269162
        1028    -1.20262   -0.971957  0.00269836
        1029    -1.20346   -0.972182   0.0027051
        1030    -1.20425   -0.972407  0.00271184
        1031    -1.20502   -0.972633  0.00271858
        1032    -1.20575   -0.972859  0.00272531
        1033    -1.20644   -0.973085  0.00273204
        1034    -1.20709   -0.973311  0.00273875
        1035     -1.2077   -0.973538  0.00274546
        1036    -1.20826   -0.973764  0.00275214
        1037     -1.2088   -0.973991   0.0027588
        1038    -1.20929   -0.974218  0.00276544
        1039    -1.20974   -0.974444  0.00277205
        1040    -1.21014   -0.974671  0.00277864
        1041     -1.2105   -0.974898  0.00278519
        1042    -1.21082   -0.975124   0.0027917
        1043    -1.21109    -0.97535  0.00279818
        1044    -1.21131   -0.975576  0.00280461
        1045    -1.21149   -0.975802    0.002811
        1046    -1.21162   -0.976027  0.00281734
        1047     -1.2117   -0.976253  0.00282362
        1048    -1.21173   -0.976477  0.00282986
        1049    -1.21171   -0.976702  0.00283603
        1050    -1.21164   -0.976925  0.00284214
        1051    -1.21153   -0.977148  0.00284819
        1052    -1.21138   -0.977371  0.00285417
        1053    -1.21116   -0.977593  0.00286008
        1054    -1.21091   -0.977815  0.00286592
        1055    -1.21059   -0.978035  0.00287169
        1056    -1.21024   -0.978255  0.00287737
        1057    -1.20984   -0.978474  0.00288298
        1058    -1.20939   -0.978692  0.00288851
        1059     -1.2089    -0.97891  0.00289395
        1060    -1.20836   -0.979126   0.0028993
        1061    -1.20779   -0.979342  0.00290457
        1062    -1.20718   -0.979556  0.00290974
        1063    -1.20654    -0.97977  0.00291483
        1064    -1.20587   -0.979982  0.00291983
        1065    -1.20517   -0.980194  0.00292473
        1066    -1.20444   -0.980404  0.00292954
        1067    -1.20369   -0.980613  0.00293426
        1068    -1.20292   -0.980822  0.00293889
        1069    -1.20215   -0.981029  0.00294342
        1070    -1.20137   -0.981235  0.00294787
        1071    -1.20058   -0.981439  0.00295222
        1072    -1.19979   -0.981643  0.00295649
        1073    -1.19901   -0.981846  0.00296066
        1074    -1.19823   -0.982047  0.00296475
        1075    -1.19746   -0.982247  0.00296876
        1076    -1.19671   -0.982447  0.00297268
        1077    -1.19598   -0.982645  0.00297653
        1078    -1.19527   -0.982842  0.00298029
        1079    -1.19459   -0.983039  0.00298399
        1080    -1.19393   -0.983234  0.00298761
        1081    -1.19331   -0.983428  0.00299116
        1082    -1.19271   -0.983622  0.00299464
        1083    -1.19215   -0.983814  0.00299806
        1084    -1.19162   -0.984006  0.00300142
        1085    -1.19113   -0.984197  0.00300471
        1086    -1.19067   -0.984387  0.00300796
        1087    -1.19024   -0.984576  0.00301114
        1088    -1.18984   -0.984765  0.00301428
        1089    -1.18947   -0.984953  0.00301737
        1090    -1.18912    -0.98514  0.00302041
        1091    -1.18879   -0.985327   0.0030234
        1092    -1.18848   -0.985513  0.00302635
        1093    -1.18819   -0.985698  0.00302926
        1094    -1.18791   -0.985883  0.00303212
        1095    -1.18763   -0.986067  0.00303495
        1096    -1.18736   -0.986251  0.00303773
        1097    -1.18709   -0.986434  0.00304047
        1098    -1.18681   -0.986617  0.00304317
        1099    -1.18651   -0.986798  0.00304584
        1100    -1.18621    -0.98698  0.00304846
        1101    -1.18589    -0.98716  0.00305104
        1102    -1.18554    -0.98734  0.00305358
        1103    -1.18518    -0.98752  0.00305607
        1104    -1.18479   -0.987698  0.00305852
        1105    -1.18437   -0.987876  0.00306093
        1106    -1.18391   -0.988054  0.00306329
        1107    -1.18342    -0.98823   0.0030656
        1108     -1.1829   -0.988406  0.00306786
        1109    -1.18235   -0.988581  0.00307008
        1110    -1.18177   -0.988755  0.00307224
        1111    -1.18115   -0.988928  0.00307435
        1112     -1.1805     -0.9891  0.00307641
        1113    -1.17982   -0.989272  0.00307842
        1114    -1.17912   -0.989442  0.00308037
        1115     -1.1784   -0.989612  0.00308226
        1116    -1.17766    -0.98978   0.0030841
        1117    -1.17691   -0.989948  0.00308589
        1118    -1.17616   -0.990114  0.00308762
        1119     -1.1754    -0.99028   0.0030893
        1120    -1.17464   -0.990444  0.00309092
        1121     -1.1739   -0.990608  0.00309249
        1122    -1.17317   -0.990771  0.00309401
        1123    -1.17246   -0.990932  0.00309549
        1124     -1.1718   -0.991093  0.00309691
        1125    -1.17115   -0.991253  0.00309829
        1126    -1.17056   -0.991413  0.00309963
        1127    -1.17002   -0.991571  0.00310093
        1128    -1.16953   -0.991729  0.00310219
        1129    -1.16911   -0.991886  0.00310342
        1130    -1.16875   -0.992043  0.00310462
        1131    -1.16847   -0.992199  0.00310579
        1132    -1.16828   -0.992354  0.00310694
        1133    -1.16817   -0.992509  0.00310807
        1134    -1.16815   -0.992664  0.00310918
        1135    -1.16823   -0.992819  0.00311029
        1136    -1.16841   -0.992973  0.00311139
        1137    -1.16869   -0.993128  0.00311249
        1138    -1.16907   -0.993283  0.00311359
        1139    -1.16956   -0.993437   0.0031147
        1140    -1.17015   -0.993592  0.00311582
        1141    -1.17085   -0.993748  0.00311696
        1142    -1.17166   -0.993903  0.00311813
        1143    -1.17258    -0.99406  0.00311931
        1144    -1.17359   -0.994217  0.00312053
        1145    -1.17472   -0.994374  0.00312179
        1146    -1.17595   -0.994533  0.00312308
        1147    -1.17727   -0.994692  0.00312442
        1148    -1.17871   -0.994852  0.00312581
        1149    -1.18025   -0.995014  0.00312725
        1150    -1.18187   -0.995176  0.00312875
        1151    -1.18358    -0.99534  0.00313031
        1152    -1.18537   -0.995505  0.00313193
        1153    -1.18726   -0.995671  0.00313363
        1154    -1.18922   -0.995839   0.0031354
        1155    -1.19126   -0.996008  0.00313725
        1156    -1.19336   -0.996179  0.00313917
        1157    -1.19553   -0.996351  0.00314119
        1158    -1.19777   -0.996525  0.00314328
        1159    -1.20007   -0.996701  0.00314547
        1160    -1.20241   -0.996878  0.00314776
        1161    -1.20481   -0.997057  0.00315014
        1162    -1.20725   -0.997238  0.00315262
        1163    -1.20974   -0.997421   0.0031552
        1164    -1.21226   -0.997605  0.00315788
        1165     -1.2148   -0.997792  0.00316067
        1166    -1.21738    -0.99798  0.00316356
        1167    -1.21997    -0.99817  0.00316657
        1168    -1.22257   -0.998362  0.00316968
        1169    -1.22518   -0.998556   0.0031729
        1170     -1.2278   -0.998752  0.00317623
        1171    -1.23041    -0.99895  0.00317967
        1172    -1.23301    -0.99915  0.00318323
        1173    -1.23559   -0.999351  0.00318689
        1174    -1.23815   -0.999555  0.00319066
        1175    -1.24069    -0.99976  0.00319454
        1176    -1.24319   -0.999967  0.00319852
        1177    -1.24565    -1.00018  0.00320261
        1178    -1.24807    -1.00039  0.00320679
        1179    -1.25045     -1.0006  0.00321108
        1180    -1.25276    -1.00081  0.00321546
        1181    -1.25503    -1.00103  0.00321994
        1182    -1.25723    -1.00124   0.0032245
        1183    -1.25937    -1.00146  0.00322915
        1184    -1.26145    -1.00168  0.00323388
        1185    -1.26346     -1.0019  0.00323868
        1186    -1.26539    -1.00212  0.00324356
        1187    -1.26725    -1.00235  0.00324851
        1188    -1.26904    -1.00257  0.00325353
        1189    -1.27074     -1.0028   0.0032586
        1190    -1.27238    -1.00302  0.00326373
        1191    -1.27393    -1.00325   0.0032689
        1192    -1.27543    -1.00348  0.00327412
        1193    -1.27683    -1.00371  0.00327939
        1194    -1.27817    -1.00394  0.00328469
        1195    -1.27943    -1.00417  0.00329002
        1196    -1.28062     -1.0044  0.00329538
        1197    -1.28175    -1.00463  0.00330076
        1198     -1.2828    -1.00487  0.00330616
        1199     -1.2838     -1.0051  0.00331158
        1200    -1.28472    -1.00533  0.00331701
        1201    -1.28559    -1.00556  0.00332244
        1202     -1.2864     -1.0058  0.00332789
        1203    -1.28715    -1.00603  0.00333333
        1204    -1.28784    -1.00627  0.00333877
        1205    -1.28849     -1.0065   0.0033442
        1206    -1.28908    -1.00673  0.00334963
        1207    -1.28961    -1.00697  0.00335504
        1208    -1.29011     -1.0072  0.00336044
        1209    -1.29056    -1.00744  0.00336582
        1210    -1.29095    -1.00767  0.00337119
        1211     -1.2913    -1.00791  0.00337653
        1212     -1.2916    -1.00814  0.00338185
        1213    -1.29186    -1.00837  0.00338714
        1214    -1.29208    -1.00861   0.0033924
        1215    -1.29225    -1.00884  0.00339763
        1216    -1.29238    -1.00907  0.00340283
        1217    -1.29247    -1.00931  0.00340799
        1218    -1.29251    -1.00954  0.00341312
        1219    -1.29252    -1.00977   0.0034182
        1220    -1.29249       -1.01  0.00342325
        1221    -1.29242    -1.01023  0.00342825
        1222    -1.29233    -1.01047   0.0034332
        1223    -1.29219     -1.0107  0.00343812
        1224    -1.29202    -1.01093  0.00344298
        1225    -1.29183    -1.01116   0.0034478
        1226    -1.29162    -1.01138  0.00345257
        1227    -1.29139    -1.01161  0.00345729
        1228    -1.29115    -1.01184  0.00346196
        1229     -1.2909    -1.01207  0.00346658
        1230    -1.29065    -1.01229  0.00347115
        1231    -1.29041    -1.01252  0.00347568
        1232    -1.29017    -1.01274  0.00348015
        1233    -1.28995    -1.01297  0.00348459
        1234    -1.28976    -1.01319  0.00348897
        1235    -1.28959    -1.01342  0.00349332
        1236    -1.28946    -1.01364  0.00349763
        1237    -1.28938    -1.01386  0.00350189
        1238    -1.28936    -1.01409  0.00350613
        1239    -1.28939    -1.01431  0.00351033
        1240    -1.28948    -1.01453  0.00351451
        1241    -1.28964    -1.01475  0.00351866
        1242    -1.28988    -1.01497   0.0035228
        1243    -1.29019     -1.0152  0.00352691
        1244    -1.29059    -1.01542  0.00353102
        1245    -1.29106    -1.01564  0.00353512
        1246    -1.29162    -1.01586  0.00353921
        1247    -1.29225    -1.01608  0.00354331
        1248    -1.29295     -1.0163  0.00354741
        1249    -1.29374    -1.01653  0.00355151
        1250    -1.29461    -1.01675  0.00355563
        1251    -1.29554    -1.01697  0.00355977
        1252    -1.29655    -1.01719  0.00356392
        1253    -1.29761    -1.01742   0.0035681
        1254    -1.29873    -1.01764   0.0035723
        1255    -1.29991    -1.01787  0.00357652
        1256    -1.30113    -1.01809  0.00358078
        1257    -1.30237    -1.01832  0.00358507
        1258    -1.30365    -1.01855  0.00358938
        1259    -1.30495    -1.01877  0.00359373
        1260    -1.30627      -1.019  0.00359812
        1261     -1.3076    -1.01923  0.00360254
        1262    -1.30893    -1.01946  0.00360699
        1263    -1.31026    -1.01969  0.00361147
        1264    -1.31159    -1.01992  0.00361599
        1265    -1.31291    -1.02015  0.00362054
        1266    -1.31422    -1.02038  0.00362513
        1267     -1.3155    -1.02062  0.00362974
        1268    -1.31676    -1.02085  0.00363439
        1269    -1.31799    -1.02108  0.00363906
        1270     -1.3192    -1.02132  0.00364375
        1271    -1.32038    -1.02156  0.00364848
        1272    -1.32154    -1.02179  0.00365322
        1273    -1.32266    -1.02203  0.00365799
        1274    -1.32375    -1.02226  0.00366278
        1275    -1.32481     -1.0225  0.00366758
        1276    -1.32584    -1.02274  0.00367241
        1277    -1.32684    -1.02298  0.00367724
        1278    -1.32781    -1.02322  0.00368209
        1279    -1.32875    -1.02345  0.00368695
        1280    -1.32967    -1.02369  0.00369183
        1281    -1.33055    -1.02393  0.00369671
        1282    -1.33141    -1.02417   0.0037016
        1283    -1.33223    -1.02441  0.00370649
        1284    -1.33303    -1.02465  0.00371139
        1285     -1.3338    -1.02489  0.00371629
        1286    -1.33453    -1.02514  0.00372119
        1287    -1.33524    -1.02538  0.00372609
        1288     -1.3359    -1.02562  0.00373099
        1289    -1.33654    -1.02586  0.00373589
        1290    -1.33714     -1.0261  0.00374078
        1291     -1.3377    -1.02634  0.00374566
        1292    -1.33822    -1.02658  0.00375053
        1293    -1.33869    -1.02682  0.00375539
        1294    -1.33912    -1.02707  0.00376023
        1295     -1.3395    -1.02731  0.00376506
        1296    -1.33981    -1.02755  0.00376987
        1297    -1.34006    -1.02779  0.00377465
        1298    -1.34026    -1.02803  0.00377941
        1299    -1.34038    -1.02827  0.00378415
        1300    -1.34043    -1.02851  0.00378885
        1301     -1.3404    -1.02875  0.00379351
        1302    -1.34029    -1.02899  0.00379814
        1303     -1.3401    -1.02923  0.00380272
        1304    -1.33983    -1.02947  0.00380725
        1305    -1.33945     -1.0297  0.00381174
        1306    -1.33898    -1.02994  0.00381617
        1307     -1.3384    -1.03018  0.00382054
