#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        2742   -0.806887    -1.05146  0.00566184
        2743   -0.806484    -1.05137  0.00566048
        2744   -0.806099    -1.05128  0.00565913
        2745   -0.805734    -1.05119  0.00565777
        2746   -0.805395     -1.0511  0.00565642
        2747   -0.805072    -1.05101  0.00565507
        2748   -0.804783    -1.05092  0.00565372
        2749   -0.804527    -1.05083  0.00565237
        2750   -0.804306    -1.05074  0.00565103
        2751   -0.804119    -1.05065  0.00564969
        2752   -0.803969    -1.05056  0.00564835
        2753   -0.803866    -1.05047    0.005647
        2754   -0.803799    -1.05038  0.00564566
        2755   -0.803776    -1.05029  0.00564432
        2756   -0.803793     -1.0502  0.00564299
        2757   -0.803849    -1.05011  0.00564165
        2758   -0.803946    -1.05003  0.00564031
        2759   -0.804087    -1.04994  0.00563897
        2760   -0.804268    -1.04985  0.00563763
        2761   -0.804487    -1.04976  0.00563628
        2762    -0.80474    -1.04967  0.00563494
        2763   -0.805029    -1.04958   0.0056336
        2764   -0.805347    -1.04949  0.00563225
        2765   -0.805699     -1.0494  0.00563091
        2766   -0.806079    -1.04932  0.00562956
        2767   -0.806482    -1.04923  0.00562821
        2768   -0.806906    -1.04914  0.00562685
        2769    -0.80735    -1.04905   0.0056255
        2770   -0.807804    -1.04897  0.00562414
        2771   -0.808269    -1.04888  0.00562278
        2772   -0.808746    -1.04879  0.00562142
        2773    -0.80923    -1.04871  0.00562006
        2774   -0.809709    -1.04862  0.00561869
        2775   -0.810193    -1.04854  0.00561733
        2776   -0.810671    -1.04845  0.00561596
        2777   -0.811151    -1.04836  0.00561458
        2778   -0.811615    -1.04828  0.00561321
        2779   -0.812068    -1.04819  0.00561183
        2780   -0.812511    -1.04811  0.00561045
        2781   -0.812941    -1.04802  0.00560907
        2782   -0.813352    -1.04794  0.00560769
        2783   -0.813744    -1.04786  0.00560631
        2784   -0.814115    -1.04777  0.00560492
        2785   -0.814464    -1.04769  0.00560354
        2786   -0.814786     -1.0476  0.00560215
        2787   -0.815092    -1.04752  0.00560076
        2788   -0.815379    -1.04744  0.00559937
        2789   -0.815636    -1.04735  0.00559798
        2790   -0.815865    -1.04727  0.00559659
        2791   -0.816073    -1.04719   0.0055952
        2792   -0.816252    -1.04711   0.0055938
        2793   -0.816404    -1.04702  0.00559241
        2794   -0.816532    -1.04694  0.00559102
        2795   -0.816635    -1.04686  0.00558962
        2796   -0.816712    -1.04678  0.00558823
        2797   -0.816757    -1.04669  0.00558684
        2798   -0.816775    -1.04661  0.00558545
        2799   -0.816767    -1.04653  0.00558405
        2800   -0.816732    -1.04645  0.00558266
        2801   -0.816672    -1.04637  0.00558127
        2802   -0.816585    -1.04628  0.00557988
        2803   -0.816469     -1.0462  0.00557849
        2804   -0.816334    -1.04612  0.00557711
        2805   -0.816175    -1.04604  0.00557572
        2806   -0.815987    -1.04596  0.00557434
        2807   -0.815778    -1.04587  0.00557295
        2808   -0.815548    -1.04579  0.00557157
        2809   -0.815293    -1.04571  0.00557019
        2810   -0.815017    -1.04563  0.00556882
        2811   -0.814718    -1.04555  0.00556744
        2812   -0.814399    -1.04546  0.00556607
        2813   -0.814062    -1.04538   0.0055647
        2814   -0.813701     -1.0453  0.00556333
        2815   -0.813321    -1.04522  0.00556196
        2816   -0.812925    -1.04513   0.0055606
        2817   -0.812512    -1.04505  0.00555924
        2818    -0.81208    -1.04497  0.00555788
        2819   -0.811635    -1.04489  0.00555652
        2820   -0.811174     -1.0448  0.00555517
        2821   -0.810697    -1.04472  0.00555382
        2822   -0.810209    -1.04464  0.00555248
        2823   -0.809708    -1.04455  0.00555113
        2824   -0.809194    -1.04447  0.00554979
        2825   -0.808673    -1.04439  0.00554846
        2826    -0.80814     -1.0443  0.00554712
        2827   -0.807595    -1.04422  0.00554579
        2828   -0.807045    -1.04414  0.00554447
        2829   -0.806485    -1.04405  0.00554314
        2830   -0.805923    -1.04397  0.00554182
        2831   -0.805352    -1.04388  0.00554051
        2832    -0.80477     -1.0438  0.00553919
        2833   -0.804191    -1.04371  0.00553788
        2834   -0.803608    -1.04363  0.00553658
        2835   -0.803023    -1.04354  0.00553527
        2836   -0.802435    -1.04346  0.00553398
        2837   -0.801847    -1.04337  0.00553268
        2838   -0.801257    -1.04329  0.00553139
        2839    -0.80067     -1.0432   0.0055301
        2840   -0.800078    -1.04312  0.00552882
        2841   -0.799492    -1.04303  0.00552753
        2842   -0.798902    -1.04295  0.00552626
        2843   -0.798315    -1.04286  0.00552498
        2844   -0.797734    -1.04277  0.00552371
        2845   -0.797157    -1.04269  0.00552245
        2846   -0.796579     -1.0426  0.00552118
        2847   -0.796005    -1.04251  0.00551992
        2848   -0.795432    -1.04243  0.00551867
        2849    -0.79486    -1.04234  0.00551741
        2850   -0.794293    -1.04225  0.00551616
        2851    -0.79373    -1.04217  0.00551492
        2852   -0.793166    -1.04208  0.00551367
        2853   -0.792609    -1.04199  0.00551244
        2854   -0.792049     -1.0419   0.0055112
        2855   -0.791497    -1.04182  0.00550997
        2856   -0.790948    -1.04173  0.00550874
        2857   -0.790403    -1.04164  0.00550751
        2858   -0.789863    -1.04155  0.00550629
        2859   -0.789315    -1.04146  0.00550507
        2860   -0.788771    -1.04138  0.00550385
        2861    -0.78823    -1.04129  0.00550264
        2862    -0.78769     -1.0412  0.00550143
        2863   -0.787151    -1.04111  0.00550023
        2864   -0.786611    -1.04102  0.00549902
        2865   -0.786073    -1.04093  0.00549782
        2866   -0.785531    -1.04084  0.00549663
        2867   -0.784986    -1.04075  0.00549544
        2868   -0.784437    -1.04066  0.00549425
        2869   -0.783893    -1.04058  0.00549306
        2870   -0.783332    -1.04049  0.00549188
        2871   -0.782774     -1.0404   0.0054907
        2872    -0.78221    -1.04031  0.00548952
        2873   -0.781642    -1.04022  0.00548835
        2874   -0.781062    -1.04013  0.00548718
        2875   -0.780473    -1.04004  0.00548601
        2876   -0.779878    -1.03995  0.00548485
        2877   -0.779266    -1.03985   0.0054837
        2878   -0.778644    -1.03976  0.00548254
        2879   -0.778013    -1.03967  0.00548139
        2880   -0.777364    -1.03958  0.00548024
        2881   -0.776697    -1.03949   0.0054791
        2882   -0.776015     -1.0394  0.00547796
        2883   -0.775312    -1.03931  0.00547683
        2884   -0.774591    -1.03922   0.0054757
        2885   -0.773849    -1.03912  0.00547457
        2886   -0.773086    -1.03903  0.00547345
        2887   -0.772295    -1.03894  0.00547234
        2888   -0.771484    -1.03885  0.00547122
        2889   -0.770645    -1.03875  0.00547012
        2890   -0.769779    -1.03866  0.00546902
        2891   -0.768886    -1.03857  0.00546792
        2892   -0.767968    -1.03847  0.00546683
        2893   -0.767021    -1.03838  0.00546575
        2894   -0.766044    -1.03829  0.00546467
        2895   -0.765043    -1.03819   0.0054636
        2896   -0.764011     -1.0381  0.00546253
        2897   -0.762959      -1.038  0.00546147
        2898   -0.761882    -1.03791  0.00546042
        2899   -0.760786    -1.03781  0.00545937
        2900   -0.759666    -1.03772  0.00545833
        2901   -0.758535    -1.03762   0.0054573
        2902   -0.757391    -1.03752  0.00545627
        2903   -0.756238    -1.03743  0.00545525
        2904   -0.755077    -1.03733  0.00545424
        2905   -0.753917    -1.03723  0.00545323
        2906    -0.75276    -1.03713  0.00545223
        2907   -0.751611    -1.03703  0.00545124
        2908   -0.750482    -1.03694  0.00545026
        2909   -0.749371    -1.03684  0.00544928
        2910   -0.748284    -1.03674  0.00544831
        2911   -0.747229    -1.03664  0.00544735
        2912   -0.746216    -1.03654  0.00544639
        2913   -0.745247    -1.03644  0.00544544
        2914   -0.744329    -1.03634  0.00544449
        2915   -0.743478    -1.03624  0.00544355
        2916    -0.74268    -1.03614  0.00544262
        2917    -0.74195    -1.03604  0.00544168
        2918   -0.741294    -1.03594  0.00544076
        2919   -0.740719    -1.03583  0.00543983
        2920   -0.740221    -1.03573  0.00543891
        2921   -0.739809    -1.03563  0.00543799
        2922   -0.739484    -1.03553  0.00543708
        2923   -0.739255    -1.03543  0.00543616
        2924   -0.739119    -1.03533  0.00543525
        2925   -0.739079    -1.03523  0.00543433
        2926   -0.739131    -1.03513  0.00543342
        2927   -0.739271    -1.03502   0.0054325
        2928   -0.739506    -1.03492  0.00543158
        2929   -0.739839    -1.03482  0.00543066
        2930   -0.740255    -1.03472  0.00542974
        2931   -0.740752    -1.03462  0.00542881
        2932   -0.741331    -1.03452  0.00542788
        2933    -0.74198    -1.03442  0.00542695
        2934   -0.742702    -1.03432  0.00542601
        2935   -0.743485    -1.03422  0.00542507
        2936   -0.744331    -1.03412  0.00542412
        2937   -0.745234    -1.03403  0.00542316
        2938   -0.746178    -1.03393   0.0054222
        2939   -0.747169    -1.03383  0.00542123
        2940   -0.748198    -1.03373  0.00542026
        2941   -0.749247    -1.03364  0.00541928
        2942   -0.750329    -1.03354  0.00541829
        2943   -0.751428    -1.03344   0.0054173
        2944   -0.752542    -1.03335   0.0054163
        2945   -0.753663    -1.03325  0.00541529
        2946   -0.754791    -1.03316  0.00541428
        2947   -0.755921    -1.03307  0.00541326
        2948   -0.757044    -1.03297  0.00541223
        2949    -0.75816    -1.03288   0.0054112
        2950   -0.759264    -1.03279  0.00541016
        2951   -0.760358    -1.03269  0.00540912
        2952   -0.761431     -1.0326  0.00540806
        2953   -0.762483    -1.03251  0.00540701
        2954   -0.763514    -1.03242  0.00540594
        2955   -0.764526    -1.03233  0.00540487
        2956   -0.765512    -1.03224   0.0054038
        2957   -0.766475    -1.03215  0.00540272
        2958   -0.767413    -1.03206  0.00540163
        2959   -0.768323    -1.03197  0.00540054
        2960   -0.769202    -1.03188  0.00539945
        2961   -0.770056    -1.03179  0.00539835
        2962    -0.77088     -1.0317  0.00539724
        2963   -0.771676    -1.03162  0.00539614
        2964   -0.772443    -1.03153  0.00539502
        2965   -0.773187    -1.03144  0.00539391
        2966     -0.7739    -1.03136  0.00539279
        2967   -0.774587    -1.03127  0.00539166
        2968   -0.775254    -1.03118  0.00539054
        2969   -0.775891     -1.0311  0.00538941
        2970   -0.776505    -1.03101  0.00538828
        2971   -0.777092    -1.03093  0.00538714
        2972   -0.777659    -1.03084    0.005386
        2973   -0.778196    -1.03076  0.00538486
        2974   -0.778715    -1.03067  0.00538372
        2975   -0.779207    -1.03059  0.00538257
        2976   -0.779675     -1.0305  0.00538142
        2977   -0.780123    -1.03042  0.00538027
        2978   -0.780544    -1.03033  0.00537912
        2979   -0.780942    -1.03025  0.00537796
        2980   -0.781314    -1.03017  0.00537681
        2981   -0.781656    -1.03008  0.00537565
        2982   -0.781981       -1.03  0.00537449
        2983   -0.782277    -1.02992  0.00537333
        2984   -0.782553    -1.02983  0.00537217
        2985   -0.782807    -1.02975  0.00537101
        2986   -0.783036    -1.02967  0.00536984
        2987   -0.783243    -1.02959  0.00536868
        2988   -0.783423     -1.0295  0.00536752
        2989   -0.783575    -1.02942  0.00536635
        2990   -0.783697    -1.02934  0.00536519
        2991   -0.783792    -1.02926  0.00536402
        2992   -0.783864    -1.02918  0.00536285
        2993   -0.783908    -1.02909  0.00536169
        2994   -0.783915    -1.02901  0.00536052
        2995   -0.783896    -1.02893  0.00535936
        2996   -0.783846    -1.02885  0.00535819
        2997   -0.783768    -1.02877  0.00535703
        2998   -0.783657    -1.02868  0.00535587
        2999   -0.783522     -1.0286   0.0053547
        3000   -0.783349    -1.02852  0.00535354
        3001   -0.783147    -1.02844  0.00535238
        3002   -0.782912    -1.02836  0.00535123
        3003   -0.782642    -1.02828  0.00535007
        3004   -0.782336    -1.02819  0.00534891
        3005   -0.782002    -1.02811  0.00534776
        3006   -0.781633    -1.02803  0.00534661
        3007   -0.781233    -1.02795  0.00534546
        3008   -0.780795    -1.02787  0.00534432
        3009   -0.780316    -1.02778  0.00534317
        3010   -0.779812     -1.0277  0.00534203
        3011    -0.77927    -1.02762   0.0053409
        3012   -0.778702    -1.02754  0.00533976
        3013   -0.778096    -1.02745  0.00533863
        3014   -0.777457    -1.02737  0.00533751
        3015   -0.776786    -1.02729  0.00533638
        3016   -0.776084     -1.0272  0.00533526
        3017    -0.77535    -1.02712  0.00533415
        3018   -0.774588    -1.02704  0.00533304
        3019   -0.773796    -1.02695  0.00533193
        3020   -0.772968    -1.02687  0.00533083
        3021   -0.772115    -1.02678  0.00532973
        3022   -0.771242     -1.0267  0.00532864
        3023   -0.770338    -1.02661  0.00532755
        3024    -0.76941    -1.02653  0.00532647
        3025   -0.768461    -1.02644  0.00532539
        3026   -0.767487    -1.02636  0.00532432
        3027   -0.766486    -1.02627  0.00532325
        3028   -0.765472    -1.02619  0.00532219
        3029   -0.764446     -1.0261  0.00532113
        3030     -0.7634    -1.02601  0.00532008
        3031   -0.762339    -1.02593  0.00531904
        3032   -0.761273    -1.02584    0.005318
        3033   -0.760188    -1.02575  0.00531697
        3034   -0.759096    -1.02566  0.00531594
        3035      -0.758    -1.02558  0.00531492
        3036   -0.756893    -1.02549  0.00531391
        3037    -0.75579     -1.0254   0.0053129
        3038   -0.754682    -1.02531   0.0053119
        3039   -0.753581    -1.02522   0.0053109
        3040   -0.752479    -1.02513  0.00530991
        3041   -0.751384    -1.02504  0.00530893
        3042   -0.750302    -1.02495  0.00530795
        3043   -0.749227    -1.02486  0.00530698
        3044   -0.748164    -1.02477  0.00530602
        3045   -0.747119    -1.02468  0.00530506
        3046   -0.746088    -1.02459  0.00530411
        3047   -0.745075    -1.02449  0.00530316
        3048   -0.744083     -1.0244  0.00530222
        3049   -0.743122    -1.02431  0.00530128
        3050   -0.742183    -1.02422  0.00530035
        3051   -0.741269    -1.02412  0.00529942
        3052   -0.740384    -1.02403   0.0052985
        3053   -0.739528    -1.02394  0.00529759
        3054   -0.738707    -1.02384  0.00529667
        3055   -0.737912    -1.02375  0.00529577
        3056   -0.737159    -1.02366  0.00529486
        3057   -0.736439    -1.02356  0.00529397
        3058   -0.735753    -1.02347  0.00529307
        3059   -0.735108    -1.02338  0.00529218
        3060   -0.734501    -1.02328  0.00529129
        3061   -0.733934    -1.02319  0.00529041
        3062   -0.733408    -1.02309  0.00528953
        3063   -0.732921      -1.023  0.00528865
        3064   -0.732474     -1.0229  0.00528777
        3065   -0.732068    -1.02281   0.0052869
        3066   -0.731702    -1.02271  0.00528603
        3067   -0.731377    -1.02262  0.00528516
        3068    -0.73109    -1.02252  0.00528429
        3069   -0.730845    -1.02243  0.00528342
        3070    -0.73064    -1.02233  0.00528255
        3071   -0.730473    -1.02224  0.00528169
        3072   -0.730344    -1.02214  0.00528082
        3073   -0.730252    -1.02205  0.00527996
        3074   -0.730199    -1.02195   0.0052791
        3075   -0.730179    -1.02186  0.00527823
        3076   -0.730193    -1.02176  0.00527737
        3077   -0.730237    -1.02167   0.0052765
        3078   -0.730311    -1.02157  0.00527564
        3079    -0.73042    -1.02148  0.00527477
        3080   -0.730562    -1.02138   0.0052739
        3081   -0.730727    -1.02129  0.00527304
        3082   -0.730919     -1.0212  0.00527217
        3083    -0.73113     -1.0211   0.0052713
        3084   -0.731372    -1.02101  0.00527042
        3085   -0.731631    -1.02091  0.00526955
        3086   -0.731911    -1.02082  0.00526868
        3087   -0.732211    -1.02073   0.0052678
        3088   -0.732522    -1.02063  0.00526692
        3089   -0.732854    -1.02054  0.00526604
        3090   -0.733196    -1.02045  0.00526515
        3091   -0.733554    -1.02035  0.00526427
        3092   -0.733919    -1.02026  0.00526338
        3093   -0.734296    -1.02017  0.00526249
        3094   -0.734683    -1.02008   0.0052616
        3095   -0.735071    -1.01998  0.00526071
        3096   -0.735468    -1.01989  0.00525981
        3097   -0.735865     -1.0198  0.00525891
        3098   -0.736267    -1.01971  0.00525801
        3099   -0.736663    -1.01962  0.00525711
        3100   -0.737066    -1.01953   0.0052562
        3101   -0.737458    -1.01944  0.00525529
        3102   -0.737851    -1.01935  0.00525438
        3103   -0.738238    -1.01925  0.00525347
        3104   -0.738614    -1.01916  0.00525255
        3105   -0.738981    -1.01907  0.00525164
        3106   -0.739342    -1.01898  0.00525072
        3107   -0.739687    -1.01889   0.0052498
        3108    -0.74002     -1.0188  0.00524888
        3109   -0.740344    -1.01871  0.00524795
        3110   -0.740652    -1.01863  0.00524703
        3111   -0.740947    -1.01854   0.0052461
        3112   -0.741226    -1.01845  0.00524517
        3113   -0.741487    -1.01836  0.00524424
        3114   -0.741732    -1.01827  0.00524331
        3115   -0.741956    -1.01818  0.00524237
        3116   -0.742156    -1.01809  0.00524144
        3117   -0.742339      -1.018  0.00524051
        3118   -0.742501    -1.01792  0.00523957
        3119   -0.742642    -1.01783  0.00523863
        3120   -0.742759    -1.01774   0.0052377
        3121   -0.742855    -1.01765  0.00523676
        3122   -0.742927    -1.01756  0.00523582
        3123   -0.742982    -1.01747  0.00523488
        3124   -0.743015    -1.01739  0.00523394
        3125   -0.743027     -1.0173    0.005233
        3126   -0.743018    -1.01721  0.00523207
        3127   -0.742986    -1.01712  0.00523113
        3128   -0.742934    -1.01704  0.00523019
        3129   -0.742864    -1.01695  0.00522925
        3130   -0.742781    -1.01686  0.00522831
        3131   -0.742684    -1.01677  0.00522738
        3132   -0.742577    -1.01669  0.00522644
        3133   -0.742456     -1.0166  0.00522551
        3134   -0.742328    -1.01651  0.00522457
        3135     -0.7422    -1.01642  0.00522364
        3136   -0.742068    -1.01634  0.00522271
        3137   -0.741937    -1.01625  0.00522177
        3138   -0.741811    -1.01616  0.00522084
        3139   -0.741693    -1.01607  0.00521991
        3140   -0.741588    -1.01599  0.00521898
        3141   -0.741491     -1.0159  0.00521805
        3142   -0.741417    -1.01581  0.00521712
        3143   -0.741361    -1.01572  0.00521619
        3144   -0.741334    -1.01564  0.00521526
        3145   -0.741332    -1.01555  0.00521433
        3146   -0.741359    -1.01546   0.0052134
        3147   -0.741418    -1.01537  0.00521247
        3148   -0.741505    -1.01529  0.00521154
        3149    -0.74163     -1.0152  0.00521061
        3150   -0.741793    -1.01511  0.00520968
        3151   -0.741997    -1.01503  0.00520875
        3152    -0.74223    -1.01494  0.00520782
        3153   -0.742498    -1.01485  0.00520688
        3154     -0.7428    -1.01477  0.00520595
        3155   -0.743143    -1.01468  0.00520501
        3156   -0.743513     -1.0146  0.00520407
        3157   -0.743901    -1.01451  0.00520313
        3158   -0.744312    -1.01443  0.00520218
        3159   -0.744739    -1.01434  0.00520123
        3160   -0.745186    -1.01425  0.00520029
        3161   -0.745637    -1.01417  0.00519934
        3162   -0.746093    -1.01408  0.00519838
        3163   -0.746539      -1.014  0.00519743
        3164   -0.746983    -1.01392  0.00519647
        3165   -0.747412    -1.01383  0.00519551
        3166   -0.747817    -1.01375  0.00519455
        3167   -0.748198    -1.01366  0.00519358
        3168   -0.748543    -1.01358  0.00519262
        3169   -0.748851     -1.0135  0.00519165
        3170   -0.749111    -1.01341  0.00519068
        3171   -0.749324    -1.01333  0.00518972
        3172   -0.749476    -1.01325  0.00518875
        3173   -0.749572    -1.01316  0.00518778
        3174   -0.749607    -1.01308  0.00518681
        3175   -0.749568      -1.013  0.00518584
        3176   -0.749458    -1.01291  0.00518487
        3177   -0.749277    -1.01283   0.0051839
        3178   -0.749022    -1.01275  0.00518293
        3179   -0.748695    -1.01267  0.00518197
        3180   -0.748285    -1.01258  0.00518101
        3181   -0.747796     -1.0125  0.00518005
        3182   -0.747228    -1.01242  0.00517909
        3183    -0.74659    -1.01233  0.00517813
        3184   -0.745877    -1.01225  0.00517718
        3185   -0.745093    -1.01216  0.00517624
        3186   -0.744244    -1.01208   0.0051753
        3187   -0.743338      -1.012  0.00517436
        3188   -0.742378    -1.01191  0.00517343
        3189   -0.741371    -1.01183   0.0051725
        3190   -0.740319    -1.01174  0.00517158
        3191   -0.739233    -1.01166  0.00517066
        3192   -0.738123    -1.01157  0.00516975
        3193   -0.736995    -1.01148  0.00516885
        3194   -0.735856     -1.0114  0.00516795
        3195   -0.734709    -1.01131  0.00516706
        3196   -0.733579    -1.01122  0.00516617
        3197    -0.73247    -1.01114  0.00516529
        3198   -0.731387    -1.01105  0.00516442
        3199    -0.73034    -1.01096  0.00516355
        3200   -0.729338    -1.01087  0.00516269
        3201   -0.728392    -1.01079  0.00516183
        3202   -0.727508     -1.0107  0.00516097
        3203   -0.726691    -1.01061  0.00516012
        3204   -0.725945    -1.01052  0.00515928
        3205    -0.72528    -1.01043  0.00515844
        3206   -0.724698    -1.01034   0.0051576
        3207   -0.724205    -1.01025  0.00515676
        3208   -0.723798    -1.01016  0.00515593
        3209   -0.723487    -1.01007  0.00515509
        3210   -0.723273    -1.00998  0.00515426
        3211   -0.723145     -1.0099  0.00515343
        3212   -0.723107    -1.00981   0.0051526
        3213    -0.72316    -1.00972  0.00515177
        3214   -0.723293    -1.00963  0.00515094
        3215   -0.723505    -1.00954   0.0051501
        3216   -0.723791    -1.00945  0.00514927
        3217   -0.724146    -1.00936  0.00514843
        3218   -0.724562    -1.00927  0.00514759
        3219   -0.725036    -1.00918  0.00514675
        3220   -0.725559     -1.0091  0.00514591
        3221    -0.72613    -1.00901  0.00514506
        3222   -0.726733    -1.00892  0.00514421
        3223   -0.727365    -1.00883  0.00514335
        3224   -0.728015    -1.00875  0.00514249
        3225   -0.728676    -1.00866  0.00514163
        3226   -0.729347    -1.00857  0.00514077
        3227   -0.730016    -1.00849   0.0051399
        3228   -0.730682     -1.0084  0.00513903
        3229   -0.731339    -1.00831  0.00513815
        3230   -0.731979    -1.00823  0.00513727
        3231   -0.732594    -1.00814  0.00513639
        3232   -0.733183    -1.00806  0.00513551
        3233   -0.733743    -1.00797  0.00513462
        3234   -0.734275    -1.00789  0.00513373
        3235   -0.734772    -1.00781  0.00513284
        3236   -0.735234    -1.00772  0.00513194
        3237   -0.735658    -1.00764  0.00513104
        3238   -0.736047    -1.00755  0.00513015
        3239     -0.7364    -1.00747  0.00512924
        3240   -0.736718    -1.00739  0.00512834
        3241   -0.736998     -1.0073  0.00512744
        3242   -0.737256    -1.00722  0.00512653
        3243   -0.737473    -1.00714  0.00512563
        3244   -0.737671    -1.00705  0.00512472
        3245   -0.737845    -1.00697  0.00512381
        3246   -0.737998    -1.00689   0.0051229
        3247   -0.738138     -1.0068    0.005122
        3248   -0.738265    -1.00672  0.00512109
        3249   -0.738384    -1.00664  0.00512018
        3250   -0.738495    -1.00656  0.00511926
        3251   -0.738609    -1.00647  0.00511835
        3252   -0.738725    -1.00639  0.00511744
        3253    -0.73884    -1.00631  0.00511653
        3254   -0.738963    -1.00623  0.00511562
        3255     -0.7391    -1.00615   0.0051147
        3256   -0.739244    -1.00606  0.00511379
        3257   -0.739405    -1.00598  0.00511287
        3258   -0.739571     -1.0059  0.00511196
        3259    -0.73974    -1.00582  0.00511104
        3260   -0.739917    -1.00574  0.00511013
        3261   -0.740102    -1.00565  0.00510921
        3262   -0.740293    -1.00557  0.00510829
        3263   -0.740488    -1.00549  0.00510737
        3264   -0.740681    -1.00541  0.00510645
        3265   -0.740864    -1.00533  0.00510553
        3266    -0.74104    -1.00525  0.00510461
        3267   -0.741204    -1.00517  0.00510368
        3268   -0.741349    -1.00509  0.00510276
        3269    -0.74147    -1.00501  0.00510184
        3270   -0.741562    -1.00493  0.00510091
        3271    -0.74162    -1.00485  0.00509999
        3272   -0.741637    -1.00477  0.00509906
        3273   -0.741613    -1.00469  0.00509814
        3274   -0.741538     -1.0046  0.00509722
        3275   -0.741405    -1.00452  0.00509629
        3276   -0.741219    -1.00444  0.00509537
        3277   -0.740971    -1.00436  0.00509445
        3278   -0.740662    -1.00428  0.00509353
        3279   -0.740282     -1.0042  0.00509261
        3280   -0.739836    -1.00412   0.0050917
        3281    -0.73932    -1.00404  0.00509079
        3282   -0.738733    -1.00396  0.00508988
        3283   -0.738077    -1.00388  0.00508897
        3284   -0.737347     -1.0038  0.00508807
        3285   -0.736543    -1.00372  0.00508717
        3286   -0.735666    -1.00364  0.00508628
        3287   -0.734719    -1.00355  0.00508539
        3288   -0.733705    -1.00347   0.0050845
        3289   -0.732629    -1.00339  0.00508362
        3290   -0.731487    -1.00331  0.00508275
        3291   -0.730287    -1.00322  0.00508188
        3292    -0.72904    -1.00314  0.00508102
        3293   -0.727745    -1.00306  0.00508017
        3294   -0.726412    -1.00297  0.00507932
        3295   -0.725052    -1.00289  0.00507848
        3296   -0.723659     -1.0028  0.00507764
        3297   -0.722245    -1.00272  0.00507682
        3298   -0.720825    -1.00263    0.005076
        3299   -0.719397    -1.00255  0.00507518
        3300   -0.717984    -1.00246  0.00507438
        3301   -0.716579    -1.00237  0.00507358
        3302   -0.715197    -1.00229  0.00507279
        3303   -0.713853     -1.0022    0.005072
        3304   -0.712542    -1.00211  0.00507123
        3305   -0.711283    -1.00202  0.00507046
        3306   -0.710087    -1.00194  0.00506969
        3307   -0.708957    -1.00185  0.00506893
        3308   -0.707894    -1.00176  0.00506818
        3309   -0.706917    -1.00167  0.00506743
        3310    -0.70603    -1.00158  0.00506669
        3311   -0.705234    -1.00149  0.00506595
        3312   -0.704534     -1.0014  0.00506521
        3313   -0.703942    -1.00131  0.00506448
        3314   -0.703454    -1.00122  0.00506375
        3315   -0.703071    -1.00113  0.00506302
        3316   -0.702806    -1.00104  0.00506229
        3317   -0.702645    -1.00095  0.00506156
        3318   -0.702602    -1.00086  0.00506084
        3319   -0.702662    -1.00077  0.00506011
        3320   -0.702832    -1.00068  0.00505938
        3321   -0.703114    -1.00059  0.00505865
        3322   -0.703494     -1.0005  0.00505792
        3323   -0.703978    -1.00041  0.00505718
        3324   -0.704562    -1.00032  0.00505644
        3325   -0.705233    -1.00024   0.0050557
        3326   -0.705994    -1.00015  0.00505496
        3327   -0.706831    -1.00006  0.00505421
        3328   -0.707747   -0.999971  0.00505345
        3329   -0.708729   -0.999884  0.00505269
        3330   -0.709772   -0.999797  0.00505192
        3331   -0.710874    -0.99971  0.00505115
        3332   -0.712023   -0.999624  0.00505037
        3333   -0.713211   -0.999538  0.00504959
        3334    -0.71444   -0.999452   0.0050488
        3335   -0.715697   -0.999367    0.005048
        3336   -0.716982   -0.999283   0.0050472
        3337   -0.718286   -0.999198  0.00504639
        3338   -0.719604   -0.999115  0.00504557
        3339   -0.720933   -0.999031  0.00504475
        3340   -0.722267   -0.998948  0.00504392
        3341   -0.723595   -0.998866  0.00504308
        3342    -0.72492   -0.998784  0.00504224
        3343   -0.726234   -0.998703  0.00504139
        3344   -0.727532   -0.998621  0.00504053
        3345   -0.728811   -0.998541  0.00503967
        3346   -0.730065   -0.998461   0.0050388
        3347   -0.731297   -0.998381  0.00503793
        3348   -0.732501   -0.998301  0.00503705
        3349   -0.733671   -0.998222  0.00503617
        3350   -0.734814   -0.998144  0.00503528
        3351   -0.735916   -0.998065  0.00503438
        3352   -0.736978   -0.997988  0.00503348
        3353   -0.737993    -0.99791  0.00503258
        3354   -0.738972   -0.997833  0.00503167
        3355   -0.739909   -0.997756  0.00503076
        3356     -0.7408   -0.997679  0.00502984
        3357    -0.74164   -0.997603  0.00502892
        3358   -0.742428   -0.997527    0.005028
        3359    -0.74317   -0.997451  0.00502707
        3360   -0.743863   -0.997376  0.00502614
        3361   -0.744505   -0.997301  0.00502521
        3362   -0.745096   -0.997226  0.00502428
        3363   -0.745633   -0.997151  0.00502334
        3364   -0.746113   -0.997076   0.0050224
        3365    -0.74654   -0.997002  0.00502146
        3366   -0.746918   -0.996927  0.00502052
        3367   -0.747239   -0.996853  0.00501957
        3368   -0.747507   -0.996779  0.00501863
        3369   -0.747725   -0.996705  0.00501768
        3370   -0.747894   -0.996631  0.00501674
        3371   -0.748008   -0.996558  0.00501579
        3372   -0.748079   -0.996484  0.00501485
        3373   -0.748091    -0.99641   0.0050139
        3374   -0.748052   -0.996337  0.00501295
        3375   -0.747969   -0.996263  0.00501201
        3376   -0.747837    -0.99619  0.00501107
