0 -0.0235038 0
1 -0.0146468 0.00885695
2 -0.00834704 0.00811391
3 -0.0122062 0.00691456
4 -0.00329435 0.0103975
5 -0.000780479 0.00885391
6 -0.0023865 0.00765332
7 -0.00534349 0.00725768
8 -0.00636009 0.0064809
9 -0.00528173 0.00589614
10 -0.00430925 0.0054212
11 -0.00115553 0.00586831
12 0.00154797 0.00603722
13 0.00276953 0.00572131
14 0.00261202 0.00532857
15 0.00216671 0.00500428
16 0.0024135 0.00470717
17 0.000960365 0.00466981
18 0.000410854 0.00445125
19 0.000579603 0.00422619
20 0.000585203 0.00401992
21 0.000888149 0.00384479
22 0.000799982 0.00367489
23 -0.000593732 0.00378442
24 -0.00101281 0.003654
25 -0.0010564 0.00351092
26 -0.00142516 0.00339845
27 -0.00143414 0.00327484
28 -0.00176391 0.00317706
29 -0.00135436 0.00309653
30 -0.00225413 0.00312722
31 -0.0025441 0.00304177
32 -0.00322208 0.00302511
33 -0.00301897 0.0029418
34 -0.0025232 0.00289922
35 -0.00230826 0.00282572
36 -0.00268908 0.00277455
37 -0.00253799 0.00270477
38 -0.00256719 0.00263467
39 -0.00286481 0.00258514
40 -0.00218069 0.00261247
41 -0.00189895 0.00256503
42 -0.00217671 0.00252002
43 -0.0024552 0.00247778
44 -0.00242383 0.0024223
45 -0.00249969 0.00237027
46 -0.00272047 0.00232977
47 -0.00265343 0.0022817
48 -0.00239898 0.00224909
49 -0.00265646 0.00221864
50 -0.00226241 0.00221012
51 -0.00230021 0.00216753
52 -0.0022786 0.00212635
53 -0.0019929 0.00210607
54 -0.00241389 0.00210985
55 -0.00239809 0.00207189
56 -0.0027449 0.00206456
57 -0.00243614 0.00205201
58 -0.00242655 0.00201695
59 -0.00230916 0.00198652
60 -0.00254354 0.0019677
61 -0.00225664 0.00195685
62 -0.00224616 0.00192556
63 -0.0023519 0.00189819
64 -0.00250614 0.00187511
65 -0.00258528 0.00184817
66 -0.00285502 0.00184026
67 -0.00290806 0.00181377
68 -0.00255947 0.00182096
69 -0.00260115 0.00179525
70 -0.00270278 0.0017727
71 -0.00260417 0.00175068
72 -0.00279965 0.00173756
73 -0.00257323 0.00172881
74 -0.00247617 0.00170837
75 -0.00202531 0.00174499
76 -0.00211717 0.00172463
77 -0.00173578 0.00174457
78 -0.00160306 0.00172745
79 -0.00170055 0.0017085
80 -0.00186784 0.00169555
81 -0.00172986 0.00168042
82 -0.00162812 0.00166317
83 -0.00192746 0.00167029
84 -0.00211464 0.0016611
85 -0.00199991 0.00164568
86 -0.00180105 0.00163876
87 -0.00152505 0.00164338
88 -0.00151288 0.00162485
89 -0.0016299 0.00161095
90 -0.00195511 0.00162601
91 -0.00213665 0.00161845
92 -0.00217253 0.00160135
93 -0.00234068 0.00159312
94 -0.00223371 0.00157989
95 -0.00222976 0.00156335
96 -0.0024449 0.00156204
97 -0.00246905 0.00154621
98 -0.00257155 0.00153394
99 -0.00270191 0.0015241
